date,adm0_name,adm1_name,adm2_name,lat,lon,cum_confirmed_cases,cum_confirmed_cases_imputed,population,travel_ban_intl_out,business_closure,business_closure_popwt,no_gathering,no_gathering_popwt,school_closure,school_closure_popwt,social_distance,social_distance_popwt,transit_suspension,transit_suspension_popwt,travel_ban_local,travel_ban_local_popwt,work_from_home,work_from_home_popwt,testing_regime,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,home_isolation,home_isolation_popwt,pos_cases_quarantine,pos_cases_quarantine_popwt,travel_ban_intl_in,policies_enacted,no_gathering_size,t,dow,month,year,day,adm1_id,adm2_id,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,testing_regime_change_26feb2020,sample_avg,day_avg,p_1,p_2,p_3,p_4
"2020-03-24","ITA","Marche","Ancona",43.61676,13.51888,751,751,471228,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,24mar2020,2,3,2020,24,"Marche","Ancona",0,6.621406,.067472,0,,,.934,1,1,1
"2020-03-25","ITA","Marche","Ancona",43.61676,13.51888,820,820,471228,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,25mar2020,3,3,2020,25,"Marche","Ancona",0,6.709304,.0878987,0,,,.934,1,1,1
"2020-03-26","ITA","Marche","Ancona",43.61676,13.51888,869,869,471228,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,26mar2020,4,3,2020,26,"Marche","Ancona",0,6.767343,.0580387,0,,,.934,1,1,1
"2020-03-27","ITA","Marche","Ancona",43.61676,13.51888,905,905,471228,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,27mar2020,5,3,2020,27,"Marche","Ancona",0,6.807935,.0405917,0,,,.934,1,1,1
"2020-02-25","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,0,125666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25feb2020,2,2,2020,25,"Valle d'Aosta","Aosta",0,,,0,,,0,0,0,0
"2020-02-26","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,0,125666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,26feb2020,3,2,2020,26,"Valle d'Aosta","Aosta",0,,,1,,,0,0,0,0
"2020-02-27","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,0,125666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,27feb2020,4,2,2020,27,"Valle d'Aosta","Aosta",0,,,0,,,0,0,0,0
"2020-02-28","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,0,125666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,28feb2020,5,2,2020,28,"Valle d'Aosta","Aosta",0,,,0,,,0,0,0,0
"2020-02-29","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,0,125666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,29feb2020,6,2,2020,29,"Valle d'Aosta","Aosta",0,,,0,,,0,0,0,0
"2020-03-01","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,0,125666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,01mar2020,0,3,2020,1,"Valle d'Aosta","Aosta",0,,,0,,,0,0,0,0
"2020-03-02","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,0,125666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,02mar2020,1,3,2020,2,"Valle d'Aosta","Aosta",0,,,0,,,0,0,0,0
"2020-03-03","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,0,125666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,03mar2020,2,3,2020,3,"Valle d'Aosta","Aosta",0,,,0,,,0,0,0,0
"2020-03-04","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,0,125666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,04mar2020,3,3,2020,4,"Valle d'Aosta","Aosta",0,,,0,,,0,0,0,0
"2020-03-05","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,2,125666,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,05mar2020,4,3,2020,5,"Valle d'Aosta","Aosta",0,,,0,,,0,0,0,1
"2020-03-06","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,7,125666,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,06mar2020,5,3,2020,6,"Valle d'Aosta","Aosta",0,,,0,,,0,0,0,1
"2020-03-07","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,8,125666,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,07mar2020,6,3,2020,7,"Valle d'Aosta","Aosta",0,,,0,,,0,0,0,1
"2020-03-08","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,,9,125666,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,.33,.33,1,1,0,8.33,0,08mar2020,0,3,2020,8,"Valle d'Aosta","Aosta",0,,,0,,,.666,0,1,1
"2020-03-09","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,15,15,125666,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,.33,.33,1,1,0,8.33,0,09mar2020,1,3,2020,9,"Valle d'Aosta","Aosta",0,2.70805,,0,,,.666,0,1,1
"2020-03-10","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,17,17,125666,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,1,9.83,0,10mar2020,2,3,2020,10,"Valle d'Aosta","Aosta",0,2.833213,.1251631,0,,,.666,.5,1,1
"2020-03-11","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,20,20,125666,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,11mar2020,3,3,2020,11,"Valle d'Aosta","Aosta",0,2.995732,.162519,0,,,.834,.5,1,1
"2020-03-12","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,27,27,125666,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,12mar2020,4,3,2020,12,"Valle d'Aosta","Aosta",0,3.295837,.3001046,0,,,.834,.5,1,1
"2020-03-13","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,28,28,125666,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,13mar2020,5,3,2020,13,"Valle d'Aosta","Aosta",0,3.332205,.0363677,0,,,.834,.5,1,1
"2020-03-14","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,42,42,125666,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,14mar2020,6,3,2020,14,"Valle d'Aosta","Aosta",0,3.73767,.4054651,0,,,.834,.5,1,1
"2020-03-15","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,57,57,125666,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,15mar2020,0,3,2020,15,"Valle d'Aosta","Aosta",0,4.043051,.3053815,0,,,.834,.5,1,1
"2020-03-16","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,105,105,125666,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,16mar2020,1,3,2020,16,"Valle d'Aosta","Aosta",0,4.65396,.610909,0,,,.834,.5,1,1
"2020-03-17","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,136,136,125666,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,17mar2020,2,3,2020,17,"Valle d'Aosta","Aosta",0,4.912655,.2586946,0,,,.834,.5,1,1
"2020-03-18","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,165,165,125666,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,18mar2020,3,3,2020,18,"Valle d'Aosta","Aosta",0,5.105946,.1932907,0,,,.834,.5,1,1
"2020-03-19","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,215,215,125666,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,19mar2020,4,3,2020,19,"Valle d'Aosta","Aosta",0,5.370638,.2646923,0,,,.834,.5,1,1
"2020-03-20","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,264,264,125666,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,20mar2020,5,3,2020,20,"Valle d'Aosta","Aosta",0,5.575949,.2053113,0,,,.834,.5,1,1
"2020-03-21","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,313,313,125666,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,21mar2020,6,3,2020,21,"Valle d'Aosta","Aosta",0,5.746203,.1702542,0,,,.834,.5,1,1
"2020-03-22","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,364,364,125666,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,22mar2020,0,3,2020,22,"Valle d'Aosta","Aosta",0,5.897154,.1509504,0,,,.934,1,1,1
"2020-03-23","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,393,393,125666,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,23mar2020,1,3,2020,23,"Valle d'Aosta","Aosta",0,5.97381,.0766559,0,,,.934,1,1,1
"2020-03-24","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,400,400,125666,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,24mar2020,2,3,2020,24,"Valle d'Aosta","Aosta",0,5.991465,.0176549,0,,,.934,1,1,1
"2020-03-25","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,401,401,125666,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,25mar2020,3,3,2020,25,"Valle d'Aosta","Aosta",0,5.993961,.0024967,0,,,.934,1,1,1
"2020-03-26","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,408,408,125666,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,26mar2020,4,3,2020,26,"Valle d'Aosta","Aosta",0,6.011267,.0173059,0,,,.934,1,1,1
"2020-03-27","ITA","Valle d'Aosta","Aosta",45.7375,7.320149,452,452,125666,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,27mar2020,5,3,2020,27,"Valle d'Aosta","Aosta",0,6.113682,.1024151,0,,,.934,1,1,1
"2020-02-25","ITA","Toscana","Arezzo",43.46643,11.88229,,0,342654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25feb2020,2,2,2020,25,"Toscana","Arezzo",0,,,0,,,0,0,0,0
"2020-02-26","ITA","Toscana","Arezzo",43.46643,11.88229,,0,342654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,26feb2020,3,2,2020,26,"Toscana","Arezzo",0,,,1,,,0,0,0,0
"2020-02-27","ITA","Toscana","Arezzo",43.46643,11.88229,,0,342654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,27feb2020,4,2,2020,27,"Toscana","Arezzo",0,,,0,,,0,0,0,0
"2020-02-28","ITA","Toscana","Arezzo",43.46643,11.88229,,0,342654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,28feb2020,5,2,2020,28,"Toscana","Arezzo",0,,,0,,,0,0,0,0
"2020-02-29","ITA","Toscana","Arezzo",43.46643,11.88229,,0,342654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,29feb2020,6,2,2020,29,"Toscana","Arezzo",0,,,0,,,0,0,0,0
"2020-03-01","ITA","Toscana","Arezzo",43.46643,11.88229,,0,342654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,01mar2020,0,3,2020,1,"Toscana","Arezzo",0,,,0,,,0,0,0,0
"2020-03-02","ITA","Toscana","Arezzo",43.46643,11.88229,,1,342654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,02mar2020,1,3,2020,2,"Toscana","Arezzo",0,,,0,,,0,0,0,0
"2020-03-03","ITA","Toscana","Arezzo",43.46643,11.88229,,2,342654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,03mar2020,2,3,2020,3,"Toscana","Arezzo",0,,,0,,,0,0,0,0
"2020-03-04","ITA","Toscana","Arezzo",43.46643,11.88229,,2,342654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,04mar2020,3,3,2020,4,"Toscana","Arezzo",0,,,0,,,0,0,0,0
"2020-03-05","ITA","Toscana","Arezzo",43.46643,11.88229,,5,342654,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,05mar2020,4,3,2020,5,"Toscana","Arezzo",0,,,0,,,0,0,0,1
"2020-03-06","ITA","Toscana","Arezzo",43.46643,11.88229,,7,342654,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,06mar2020,5,3,2020,6,"Toscana","Arezzo",0,,,0,,,0,0,0,1
"2020-03-07","ITA","Toscana","Arezzo",43.46643,11.88229,,8,342654,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,07mar2020,6,3,2020,7,"Toscana","Arezzo",0,,,0,,,0,0,0,1
"2020-03-08","ITA","Toscana","Arezzo",43.46643,11.88229,,9,342654,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,.33,.33,1,1,0,8.33,0,08mar2020,0,3,2020,8,"Toscana","Arezzo",0,,,0,,,.666,0,1,1
"2020-03-09","ITA","Toscana","Arezzo",43.46643,11.88229,12,12,342654,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,.33,.33,1,1,0,8.33,0,09mar2020,1,3,2020,9,"Toscana","Arezzo",0,2.484907,,0,,,.666,0,1,1
"2020-03-10","ITA","Toscana","Arezzo",43.46643,11.88229,13,13,342654,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,1,9.83,0,10mar2020,2,3,2020,10,"Toscana","Arezzo",0,2.564949,.0800426,0,,,.666,.5,1,1
"2020-03-11","ITA","Toscana","Arezzo",43.46643,11.88229,14,14,342654,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,11mar2020,3,3,2020,11,"Toscana","Arezzo",0,2.639057,.0741081,0,,,.834,.5,1,1
"2020-03-12","ITA","Toscana","Arezzo",43.46643,11.88229,14,14,342654,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,12mar2020,4,3,2020,12,"Toscana","Arezzo",0,2.639057,0,0,,,.834,.5,1,1
"2020-03-13","ITA","Toscana","Arezzo",43.46643,11.88229,16,16,342654,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,13mar2020,5,3,2020,13,"Toscana","Arezzo",0,2.772589,.1335313,0,,,.834,.5,1,1
"2020-03-14","ITA","Toscana","Arezzo",43.46643,11.88229,27,27,342654,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,14mar2020,6,3,2020,14,"Toscana","Arezzo",0,3.295837,.5232482,0,,,.834,.5,1,1
"2020-03-15","ITA","Toscana","Arezzo",43.46643,11.88229,41,41,342654,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,15mar2020,0,3,2020,15,"Toscana","Arezzo",0,3.713572,.4177351,0,,,.834,.5,1,1
"2020-03-16","ITA","Toscana","Arezzo",43.46643,11.88229,43,43,342654,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,16mar2020,1,3,2020,16,"Toscana","Arezzo",0,3.7612,.0476282,0,,,.834,.5,1,1
"2020-03-17","ITA","Toscana","Arezzo",43.46643,11.88229,71,71,342654,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,17mar2020,2,3,2020,17,"Toscana","Arezzo",0,4.26268,.5014799,0,,,.834,.5,1,1
"2020-03-18","ITA","Toscana","Arezzo",43.46643,11.88229,,90,342654,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,18mar2020,3,3,2020,18,"Toscana","Arezzo",0,,,0,,,.834,.5,1,1
"2020-03-19","ITA","Toscana","Arezzo",43.46643,11.88229,113,113,342654,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,19mar2020,4,3,2020,19,"Toscana","Arezzo",0,4.727388,,0,,,.834,.5,1,1
"2020-03-20","ITA","Toscana","Arezzo",43.46643,11.88229,124,124,342654,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,20mar2020,5,3,2020,20,"Toscana","Arezzo",0,4.820282,.0928936,0,,,.834,.5,1,1
"2020-03-21","ITA","Toscana","Arezzo",43.46643,11.88229,136,136,342654,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,21mar2020,6,3,2020,21,"Toscana","Arezzo",0,4.912655,.0923734,0,,,.834,.5,1,1
"2020-03-22","ITA","Toscana","Arezzo",43.46643,11.88229,154,154,342654,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,22mar2020,0,3,2020,22,"Toscana","Arezzo",0,5.036952,.1242976,0,,,.934,1,1,1
"2020-03-23","ITA","Toscana","Arezzo",43.46643,11.88229,201,201,342654,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,23mar2020,1,3,2020,23,"Toscana","Arezzo",0,5.303305,.2663522,0,,,.934,1,1,1
"2020-03-24","ITA","Toscana","Arezzo",43.46643,11.88229,211,211,342654,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,24mar2020,2,3,2020,24,"Toscana","Arezzo",0,5.351858,.0485535,0,,,.934,1,1,1
"2020-03-25","ITA","Toscana","Arezzo",43.46643,11.88229,229,229,342654,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,25mar2020,3,3,2020,25,"Toscana","Arezzo",0,5.433722,.0818639,0,,,.934,1,1,1
"2020-03-26","ITA","Toscana","Arezzo",43.46643,11.88229,249,249,342654,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,26mar2020,4,3,2020,26,"Toscana","Arezzo",0,5.517453,.0837307,0,,,.934,1,1,1
"2020-03-27","ITA","Toscana","Arezzo",43.46643,11.88229,249,249,342654,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,27mar2020,5,3,2020,27,"Toscana","Arezzo",0,5.517453,0,0,,,.934,1,1,1
"2020-02-25","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,0,207179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25feb2020,2,2,2020,25,"Marche","Ascoli Piceno",0,,,0,,,0,0,0,0
"2020-02-26","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,0,207179,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,26feb2020,3,2,2020,26,"Marche","Ascoli Piceno",0,,,1,,,0,0,0,1
"2020-02-27","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,0,207179,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,27feb2020,4,2,2020,27,"Marche","Ascoli Piceno",0,,,0,,,0,0,0,1
"2020-02-28","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,0,207179,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,28feb2020,5,2,2020,28,"Marche","Ascoli Piceno",0,,,0,,,0,0,0,1
"2020-02-29","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,0,207179,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,29feb2020,6,2,2020,29,"Marche","Ascoli Piceno",0,,,0,,,0,0,0,1
"2020-03-01","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,0,207179,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,01mar2020,0,3,2020,1,"Marche","Ascoli Piceno",0,,,0,,,0,0,0,1
"2020-03-02","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,0,207179,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,02mar2020,1,3,2020,2,"Marche","Ascoli Piceno",0,,,0,,,0,0,0,1
"2020-03-03","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,0,207179,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,03mar2020,2,3,2020,3,"Marche","Ascoli Piceno",0,,,0,,,0,0,0,1
"2020-03-04","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,0,207179,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,04mar2020,3,3,2020,4,"Marche","Ascoli Piceno",0,,,0,,,0,0,0,1
"2020-03-05","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,0,207179,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,05mar2020,4,3,2020,5,"Marche","Ascoli Piceno",0,,,0,,,0,0,0,1
"2020-03-06","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,0,207179,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,06mar2020,5,3,2020,6,"Marche","Ascoli Piceno",0,,,0,,,0,0,0,1
"2020-03-07","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,0,207179,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,07mar2020,6,3,2020,7,"Marche","Ascoli Piceno",0,,,0,,,0,0,0,1
"2020-03-08","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,0,207179,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,.33,.33,1,1,0,8.33,0,08mar2020,0,3,2020,8,"Marche","Ascoli Piceno",0,,,0,,,.666,0,1,1
"2020-03-09","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,0,207179,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,.33,.33,1,1,0,8.33,0,09mar2020,1,3,2020,9,"Marche","Ascoli Piceno",0,,,0,,,.666,0,1,1
"2020-03-10","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,0,207179,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,1,9.83,0,10mar2020,2,3,2020,10,"Marche","Ascoli Piceno",0,,,0,,,.666,.5,1,1
"2020-03-11","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,1,207179,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,11mar2020,3,3,2020,11,"Marche","Ascoli Piceno",0,,,0,,,.834,.5,1,1
"2020-03-12","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,1,207179,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,12mar2020,4,3,2020,12,"Marche","Ascoli Piceno",0,,,0,,,.834,.5,1,1
"2020-03-13","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,2,207179,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,13mar2020,5,3,2020,13,"Marche","Ascoli Piceno",0,,,0,,,.834,.5,1,1
"2020-03-14","ITA","Marche","Ascoli Piceno",42.85322,13.57691,,7,207179,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,14mar2020,6,3,2020,14,"Marche","Ascoli Piceno",0,,,0,,,.834,.5,1,1
"2020-03-15","ITA","Marche","Ascoli Piceno",42.85322,13.57691,14,14,207179,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,15mar2020,0,3,2020,15,"Marche","Ascoli Piceno",0,2.639057,,0,,,.834,.5,1,1
"2020-03-16","ITA","Marche","Ascoli Piceno",42.85322,13.57691,21,21,207179,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,16mar2020,1,3,2020,16,"Marche","Ascoli Piceno",0,3.044523,.4054651,0,,,.834,.5,1,1
"2020-03-17","ITA","Marche","Ascoli Piceno",42.85322,13.57691,23,23,207179,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,17mar2020,2,3,2020,17,"Marche","Ascoli Piceno",0,3.135494,.0909717,0,,,.834,.5,1,1
"2020-03-18","ITA","Marche","Ascoli Piceno",42.85322,13.57691,25,25,207179,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,18mar2020,3,3,2020,18,"Marche","Ascoli Piceno",0,3.218876,.0833817,0,,,.834,.5,1,1
