adm0_name,adm1_id,adm1_name,date,cum_confirmed_cases,cum_confirmed_cases_imputed,population,cum_hospitalized,event_cancel,event_cancel_popwt,home_isolation,home_isolation_popwt,no_gathering_popwt,no_gathering_inside,no_gathering_inside_popwt,social_distance,social_distance_popwt,social_distance_opt,business_closure,no_gathering,testing_regime,no_gathering_size,school_closure,school_closure_popwt,t,dow,month,year,day,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,l_cum_hospitalized,D_l_cum_hospitalized,sample_avg,day_avg,testing_regime_15mar2020,national_lockdown,no_gathering_5000,no_gathering_1000,no_gathering_100,pck_social_distance,_reghdfe_resid,__hdfe1__,__hdfe2__,e,y_actual,lb_y_actual,ub_y_actual,treatment,y_counter,lb_counter,ub_counter,_est_base,_est_nlcom,m_y_actual,m_y_counter,t_random,t_random2,testing_regime_06apr2020,mask_opt
"FRA",32,"HautsdeFrance","2020-03-20",759,759,5962662,353,1,1,.33,.33,.1383739,1,1,1,1,0,1,1,1,2,1,1,21994,5,3,2020,20,0,6.632002,.0809216,5.866468,.1794925,.2057971,,0,.665,1,1,1,1,-.0678354,-.03055333,.04169315,-.0678354,.1487571,.1292689,.1682452,-.1968869,.345644,.3031387,.3881492,1,1,,,21994.15,21993.83,0,0
"FRA",32,"HautsdeFrance","2020-03-21",791,791,5962662,405,1,1,.33,.33,.1383739,1,1,1,1,0,1,1,1,2,1,1,21995,6,3,2020,21,0,6.673298,.041296,6.003887,.1374192,.2057971,,0,.665,1,1,1,1,-.08818997,-.03055333,.02242208,-.08818997,.129486,.1099979,.1489741,-.1968869,.3263729,.2838676,.3688782,1,1,,,21995.07,21995,0,0
"FRA",32,"HautsdeFrance","2020-03-22",936,936,5962662,453,1,1,.33,.33,.1383739,1,1,1,1,0,1,1,1,2,1,1,21996,0,3,2020,22,0,6.841616,.1683178,6.115892,.1120048,.2057971,,0,.665,1,1,1,1,.0346551,-.03055333,.02659879,.0346551,.1336627,.1141746,.1531508,-.1968869,.3305496,.2880443,.3730549,1,1,,,21995.76,21995.87,0,0
"FRA",32,"HautsdeFrance","2020-03-23",1269,1269,5962662,565,1,1,1,1,.1383739,1,1,1,1,0,1,1,1,2,1,1,21997,1,3,2020,23,0,7.145985,.304369,6.336826,.2209339,.2057971,,0,1,1,1,1,1,.22491915,-.03055333,-.0554617,.22491915,.0794498,.0479563,.1109434,-.1690393,.2484891,.2059838,.2909944,1,1,,,21997.06,21997.23,0,0
"FRA",32,"HautsdeFrance","2020-03-24",1532,1532,5962662,663,1,1,1,1,.1383739,1,1,1,1,0,1,1,1,2,1,1,21998,2,3,2020,24,0,7.334329,.1883445,6.496775,.1599493,.2057971,,0,1,1,1,1,1,.09961811,-.03055333,-.04618515,.09961811,.0887264,.0572328,.1202199,-.1690393,.2577657,.2152604,.3002709,1,1,,,21998.08,21998.1,0,0
"FRA",32,"HautsdeFrance","2020-03-25",1753,1753,5962662,770,1,1,1,1,.1383739,1,1,1,1,0,1,1,1,2,1,1,21999,3,3,2020,25,0,7.469084,.1347547,6.64639,.1496153,.2057971,,0,1,1,1,1,1,.00821309,-.03055333,-.00836996,.00821309,.1265416,.095048,.1580351,-.1690393,.2955808,.2530756,.3380861,1,1,,,21999.11,21999.1,0,0
"FRA",32,"HautsdeFrance","2020-03-26",,,5962662,894,1,1,1,1,.1383739,1,1,1,1,0,1,1,1,2,1,1,22000,4,3,2020,26,0,,,6.795706,.1493154,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,21999.87,21999.8,0,0
"FRA",32,"HautsdeFrance","2020-03-27",,,5962662,1032,1,1,1,1,.1383739,1,1,1,1,0,1,1,1,2,1,1,22001,5,3,2020,27,0,,,6.939254,.143548,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22001.05,22001,0,0
"FRA",32,"HautsdeFrance","2020-03-28",,,5962662,1146,1,1,1,1,.1383739,1,1,1,1,0,1,1,1,2,1,1,22002,6,3,2020,28,0,,,7.044033,.1047792,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22001.98,22001.96,0,0
"FRA",32,"HautsdeFrance","2020-03-29",,,5962662,1241,1,1,1,1,.1383739,1,1,1,1,0,1,1,1,2,1,1,22003,0,3,2020,29,0,,,7.123673,.0796399,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22003.06,22003.09,0,0
"FRA",32,"HautsdeFrance","2020-03-30",,,5962662,1378,1,1,1,1,.1383739,1,1,1,1,0,1,1,1,2,1,1,22004,1,3,2020,30,0,,,7.228388,.1047153,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22003.98,22003.93,0,0
"FRA",32,"HautsdeFrance","2020-03-31",,,5962662,1492,1,1,1,1,.1383739,1,1,1,1,0,1,1,1,2,1,1,22005,2,3,2020,31,0,,,7.307873,.0794845,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22005.06,22004.96,0,0
"FRA",32,"HautsdeFrance","2020-04-01",,,5962662,1583,1,1,1,1,.1383739,1,1,1,1,0,1,1,1,2,1,1,22006,3,4,2020,1,0,,,7.367077,.0592041,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22005.98,22006.11,0,0
"FRA",32,"HautsdeFrance","2020-04-02",,,5962662,1689,1,1,1,1,.1383739,1,1,1,1,0,1,1,1,2,1,1,22007,4,4,2020,2,0,,,7.431892,.064815,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22006.9,22006.98,0,0
"FRA",32,"HautsdeFrance","2020-04-03",,,5962662,1803,1,1,1,1,.1383739,1,1,1,1,0,1,1,1,2,1,1,22008,5,4,2020,3,0,,,7.497207,.0653152,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22007.97,22008.07,0,1
"FRA",32,"HautsdeFrance","2020-04-04",,,5962662,1886,1,1,1,1,.1383739,1,1,1,1,0,1,1,1,2,1,1,22009,6,4,2020,4,0,,,7.542213,.0450063,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22009.11,22009.03,0,1
"FRA",32,"HautsdeFrance","2020-04-05",,,5962662,1956,1,1,1,1,.1383739,1,1,1,1,0,1,1,1,2,1,1,22010,0,4,2020,5,0,,,7.578657,.0364432,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22010,22010.03,0,1
"FRA",32,"HautsdeFrance","2020-04-06",,,5962662,2013,1,1,1,1,.1383739,1,1,1,1,0,1,1,1,2,1,1,22011,1,4,2020,6,0,,,7.607381,.0287247,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22010.93,22011,1,1
"FRA",44,"GrandEst","2020-03-03",13,13,5511747,4,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0,21977,2,3,2020,3,0,2.564949,.0800426,1.386294,.6931472,.2057971,,0,0,1,0,0,0,-.25787433,.04959796,-.04618515,-.25787433,.3379169,.2954116,.3804222,0,.3379169,.2954116,.3804222,1,1,,,21977.06,21977.12,0,0
"FRA",44,"GrandEst","2020-03-04",38,38,5511747,8,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,1,.1384686,21978,3,3,2020,4,0,3.637586,1.072637,2.079442,.6931472,.2057971,,0,0,1,0,0,0,.69818732,.04959796,-.00836996,.69818732,.3744495,.3282117,.4206874,-.0012826,.3757321,.3332269,.4182374,1,1,,,21977.89,21978.12,0,0
"FRA",44,"GrandEst","2020-03-05",77,77,5511747,16,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,1,.1384686,21979,4,3,2020,5,0,4.343805,.7062192,2.772589,.6931472,.2057971,,0,0,1,0,0,0,.28488613,.04959796,.03851358,.28488613,.421333,.3750952,.4675709,-.0012826,.4226157,.3801104,.4651209,1,1,,,21979.07,21978.97,0,0
"FRA",44,"GrandEst","2020-03-06",136,136,5511747,30,1,.1384686,0,0,0,1,.1384686,.5,.0692343,0,0,1,0,5000,1,.1384686,21980,5,3,2020,6,0,4.912655,.5688496,3.401197,.6286087,.2057971,,0,0,1,0,0,.0692343,.1611542,.04959796,.04169315,.1611542,.4076954,.3706407,.4447501,-.0180999,.4257952,.38329,.4683005,1,1,,,21979.96,21979.95,0,0
"FRA",44,"GrandEst","2020-03-07",250,250,5511747,53,1,.1384686,0,0,0,1,.1384686,.5,.0692343,0,0,1,0,5000,1,.1384686,21981,6,3,2020,7,0,5.521461,.6088061,3.970292,.5690944,.2057971,,0,0,1,0,0,.0692343,.22038185,.04959796,.02242208,.22038185,.3884243,.3513696,.425479,-.0180999,.4065242,.3640189,.4490294,1,1,,,21981.16,21980.99,0,0
"FRA",44,"GrandEst","2020-03-08",250,250,5511747,66,1,.1384686,0,0,0,1,.1384686,.5,.0692343,0,0,1,0,1000,1,.1384686,21982,0,3,2020,8,0,5.521461,0,4.189655,.219363,.2057971,,0,0,1,1,0,.2692343,-.34402027,.04959796,.02659879,-.34402027,.3440202,.3287417,.3592989,-.0666806,.4107009,.3681956,.4532062,1,1,,,21982.01,21981.88,0,0
"FRA",44,"GrandEst","2020-03-09",310,310,5511747,86,1,.1384686,0,0,0,1,.1384686,.5,.0692343,0,0,1,0,1000,1,.1384686,21983,1,3,2020,9,0,5.736572,.2151113,4.454347,.2646923,.2057971,,0,0,1,1,0,.2692343,-.04684851,.04959796,-.0554617,-.04684851,.2619598,.2466812,.2772384,-.0666806,.3286404,.2861351,.3711457,1,1,,,21983.03,21983.08,0,0
"FRA",44,"GrandEst","2020-03-10",464,464,5511747,116,1,.1384686,0,0,0,1,.1384686,.5,.0692343,0,0,1,0,1000,1,.1384686,21984,2,3,2020,10,0,6.139884,.4033122,4.75359,.299243,.2057971,,0,0,1,1,0,.2692343,.13207589,.04959796,-.04618515,.13207589,.2712363,.2559577,.2865149,-.0666806,.3379169,.2954116,.3804222,1,1,,,21983.87,21983.95,0,0
"FRA",44,"GrandEst","2020-03-11",578,578,5511747,152,1,.1384686,0,0,0,1,.1384686,1,.5692343,0,0,1,0,1000,1,.1384686,21985,3,3,2020,11,0,6.359574,.2196894,5.02388,.2702904,.2057971,,0,0,1,1,0,.3692343,-.06507177,.04959796,-.00836996,-.06507177,.2847611,.2686449,.3008774,-.090971,.3757321,.3332269,.4182374,1,1,,,21985.01,21984.93,0,0
"FRA",44,"GrandEst","2020-03-12",699,699,5511747,181,1,.1384686,0,0,0,1,.1384686,1,.5692343,0,0,1,0,1000,1,.1384686,21986,4,3,2020,12,0,6.549651,.1900768,5.198497,.1746163,.2057971,,0,0,1,1,0,.3692343,-.14156786,.04959796,.03851358,-.14156786,.3316447,.3155284,.3477609,-.090971,.4226157,.3801104,.4651209,1,1,,,21986.15,21986.04,0,0
"FRA",44,"GrandEst","2020-03-13",911,911,5511747,238,1,.1384686,0,0,0,1,.1384686,1,.5692343,0,0,1,0,100,1,.1384686,21987,5,3,2020,13,0,6.814543,.2648921,5.47227,.2737737,.2057971,,0,0,1,1,1,.5692343,-.02135141,.04959796,.04169315,-.02135141,.2862435,.2474551,.325032,-.1395517,.4257952,.38329,.4683005,1,1,,,21986.9,21986.97,0,0
"FRA",44,"GrandEst","2020-03-14",1085,1085,5511747,301,1,.1384686,0,0,0,1,.2054897,1,.5692343,0,0,1,0,100,1,.1384686,21988,6,3,2020,14,0,6.989335,.1747923,5.70711,.2348399,.2057971,,0,0,1,1,1,.5826385,-.08892422,.04959796,.02242208,-.08892422,.2637165,.2231602,.3042728,-.1428076,.4065242,.3640189,.4490294,1,1,,,21987.89,21988.04,0,0
"FRA",44,"GrandEst","2020-03-15",1378,1378,5511747,378,1,.1384686,0,0,0,1,.2054897,1,.5692343,0,1,1,1,100,1,.1384686,21989,0,3,2020,15,0,7.228388,.2390532,5.934894,.2277837,.2057971,,1,.5,1,1,1,.5826385,.04123477,.04959796,.02659879,.04123477,.1978185,.1721913,.2234457,-.101244,.2990625,.260803,.337322,1,1,,,21988.97,21988.92,0,0
"FRA",44,"GrandEst","2020-03-16",1543,1543,5511747,503,1,.1384686,0,0,0,1,.2054897,1,.5692343,0,1,1,1,100,1,1,21990,1,3,2020,16,0,7.341484,.1130958,6.22059,.285696,.2057971,,0,.5,1,1,1,.5826385,-.10632037,.04959796,-.0554617,-.10632037,.2194161,.1781855,.2606468,-.1092243,.3286404,.2861351,.3711457,1,1,,,21989.91,21990.05,0,0
"FRA",44,"GrandEst","2020-03-17",1820,1820,5511747,605,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21991,2,3,2020,17,0,7.506592,.1651077,6.405229,.1846385,.2057971,,0,.665,1,1,1,1,.0240777,.04959796,-.04618515,.0240777,.14103,.1215419,.1605182,-.1968869,.3379169,.2954116,.3804222,1,1,,,21990.99,21991.11,0,0
"FRA",44,"GrandEst","2020-03-18",2163,2163,5511747,753,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21992,3,3,2020,18,0,7.679251,.1726594,6.624065,.2188368,.2057971,,0,.665,1,1,1,1,-.00618583,.04959796,-.00836996,-.00618583,.1788452,.1593571,.1983334,-.1968869,.3757321,.3332269,.4182374,1,1,,,21992.08,21992.11,0,0
"FRA",44,"GrandEst","2020-03-19",2643,2643,5511747,899,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21993,4,3,2020,19,0,7.87967,.2004189,6.801283,.1772175,.2057971,,0,.665,1,1,1,1,-.02530982,.04959796,.03851358,-.02530982,.2257288,.2062406,.2452169,-.1968869,.4226157,.3801104,.4651209,1,1,,,21992.87,21992.91,0,0
"FRA",44,"GrandEst","2020-03-20",3006,3006,5511747,1111,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21994,5,3,2020,20,0,8.008366,.1286955,7.013016,.2117329,.2057971,,0,.665,1,1,1,1,-.10021285,.04959796,.04169315,-.10021285,.2289083,.2094202,.2483965,-.1968869,.4257952,.38329,.4683005,1,1,,,21994.07,21994.03,0,0
"FRA",44,"GrandEst","2020-03-21",3089,3089,5511747,1301,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21995,6,3,2020,21,0,8.035603,.0272369,7.170888,.1578727,.2057971,,0,.665,1,1,1,1,-.18240033,.04959796,.02242208,-.18240033,.2096373,.1901491,.2291254,-.1968869,.4065242,.3640189,.4490294,1,1,,,21995.11,21995.21,0,0
"FRA",44,"GrandEst","2020-03-22",3395,3395,5511747,1508,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21996,0,3,2020,22,0,8.130059,.0944567,7.31854,.1476512,.2057971,,0,.665,1,1,1,1,-.11935731,.04959796,.02659879,-.11935731,.213814,.1943258,.2333021,-.1968869,.4107009,.3681956,.4532062,1,1,,,21995.77,21995.92,0,0
"FRA",44,"GrandEst","2020-03-23",4256,4256,5511747,1871,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,21997,1,3,2020,23,0,8.356085,.2260256,7.534228,.2156887,.2057971,,0,1,1,1,1,1,.06642448,.04959796,-.0554617,.06642448,.1596011,.1281075,.1910947,-.1690393,.3286404,.2861351,.3711457,1,1,,,21996.97,21996.97,0,0
"FRA",44,"GrandEst","2020-03-24",4922,4922,5511747,2157,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,21998,2,3,2020,24,0,8.501471,.1453857,7.676474,.1422453,.2057971,,0,1,1,1,1,1,-.02349191,.04959796,-.04618515,-.02349191,.1688776,.1373841,.2003712,-.1690393,.3379169,.2954116,.3804222,1,1,,,21998.18,21998.03,0,0
"FRA",44,"GrandEst","2020-03-25",5479,5479,5511747,2437,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,21999,3,3,2020,25,0,8.608678,.1072073,7.798523,.1220493,.2057971,,0,1,1,1,1,1,-.09948555,.04959796,-.00836996,-.09948555,.2066928,.1751993,.2381864,-.1690393,.3757321,.3332269,.4182374,1,1,,,21999.03,21998.99,0,0
"FRA",44,"GrandEst","2020-03-26",,,5511747,2738,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22000,4,3,2020,26,0,,,7.914983,.1164598,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22000.21,22000.11,0,0
"FRA",44,"GrandEst","2020-03-27",,,5511747,3088,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22001,5,3,2020,27,0,,,8.035279,.1202965,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22000.94,22001.17,0,0
"FRA",44,"GrandEst","2020-03-28",,,5511747,3362,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22002,6,3,2020,28,0,,,8.120292,.0850124,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22002.05,22002.05,0,0
"FRA",44,"GrandEst","2020-03-29",,,5511747,3564,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22003,0,3,2020,29,0,,,8.178638,.0583467,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22002.91,22003.01,0,0
"FRA",44,"GrandEst","2020-03-30",,,5511747,3887,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22004,1,3,2020,30,0,,,8.265393,.0867548,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22003.92,22004.08,0,0
"FRA",44,"GrandEst","2020-03-31",,,5511747,4150,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22005,2,3,2020,31,0,,,8.330864,.0654707,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22005.13,22005.17,0,0
"FRA",44,"GrandEst","2020-04-01",,,5511747,4370,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22006,3,4,2020,1,0,,,8.382518,.0516539,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22005.89,22005.96,0,0
"FRA",44,"GrandEst","2020-04-02",,,5511747,4590,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22007,4,4,2020,2,0,,,8.431635,.0491171,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22006.99,22006.97,0,0
"FRA",44,"GrandEst","2020-04-03",,,5511747,4831,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22008,5,4,2020,3,0,,,8.482809,.0511742,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22007.98,22007.89,0,1
"FRA",44,"GrandEst","2020-04-04",,,5511747,4976,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22009,6,4,2020,4,0,,,8.512382,.0295725,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22009,22009.04,0,1
"FRA",44,"GrandEst","2020-04-05",,,5511747,5079,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22010,0,4,2020,5,0,,,8.532869,.0204878,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22010.06,22010.01,0,1
"FRA",44,"GrandEst","2020-04-06",,,5511747,5221,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22011,1,4,2020,6,0,,,8.560444,.0275745,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22011.04,22011.14,1,1
"FRA",52,"PaysdelaLoire","2020-03-06",16,16,3801797,48,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0,21980,5,3,2020,6,0,2.772589,,3.871201,,,,0,0,1,0,0,0,,,,,,,,,,,,0,0,,,21979.87,21980.22,0,0
"FRA",52,"PaysdelaLoire","2020-03-07",18,18,3801797,52,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0,21981,6,3,2020,7,0,2.890372,.1177831,3.951244,.0800426,.2057971,,0,0,1,0,0,0,-.20261657,-.03652656,.02242208,-.20261657,.3203996,.2778943,.3629049,0,.3203996,.2778943,.3629049,1,1,,,21981,21981.12,0,0
"FRA",52,"PaysdelaLoire","2020-03-08",25,25,3801797,65,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0,21982,0,3,2020,8,0,3.218876,.3285041,4.174387,.2231438,.2057971,,0,0,1,1,0,.2,.05250847,-.03652656,.02659879,.05250847,.2759956,.2541367,.2978546,-.0485807,.3245763,.2820711,.3670816,1,1,,,21982.04,21982.1,0,0
"FRA",52,"PaysdelaLoire","2020-03-09",26,26,3801797,73,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0,21983,1,3,2020,9,0,3.258096,.0392206,4.29046,.1160722,.2057971,,0,0,1,1,0,.2,-.15471454,-.03652656,-.0554617,-.15471454,.1939351,.1720762,.2157941,-.0485807,.2425159,.2000106,.2850212,1,1,,,21983.11,21983.04,0,0
"FRA",52,"PaysdelaLoire","2020-03-10",27,27,3801797,80,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0,21984,2,3,2020,10,0,3.295837,.0377405,4.382027,.091567,.2057971,,0,0,1,1,0,.2,-.16547119,-.03652656,-.04618515,-.16547119,.2032117,.1813527,.2250706,-.0485807,.2517924,.2092871,.2942977,1,1,,,21984.06,21983.91,0,0
"FRA",52,"PaysdelaLoire","2020-03-11",34,34,3801797,89,0,0,0,0,0,0,0,.5,.5,0,0,1,0,1000,0,0,21985,3,3,2020,11,0,3.526361,.2305236,4.488636,.1066098,.2057971,,0,0,1,1,0,.3,.0137871,-.03652656,-.00836996,.0137871,.2167365,.1965009,.2369721,-.0728711,.2896076,.2471023,.3321129,1,1,,,21984.94,21985.13,0,0
"FRA",52,"PaysdelaLoire","2020-03-12",41,41,3801797,97,0,0,0,0,0,0,0,.5,.5,0,0,1,0,1000,0,0,21986,4,3,2020,12,0,3.713572,.1872115,4.574711,.0860744,.2057971,,0,0,1,1,0,.3,-.07640852,-.03652656,.03851358,-.07640852,.26362,.2433845,.2838556,-.0728711,.3364912,.2939859,.3789964,1,1,,,21986.08,21985.99,0,0
"FRA",52,"PaysdelaLoire","2020-03-13",55,55,3801797,106,0,0,0,0,0,0,0,.5,.5,0,0,1,0,100,0,0,21987,5,3,2020,13,0,4.007333,.2937613,4.663439,.0887284,.2057971,,0,0,1,1,1,.5,.07554239,-.03652656,.04169315,.07554239,.2182189,.1799433,.2564944,-.1214518,.3396707,.2971654,.382176,1,1,,,21986.95,21987.12,0,0
"FRA",52,"PaysdelaLoire","2020-03-14",82,82,3801797,112,0,0,0,0,0,0,0,.5,.5,0,0,1,0,100,0,0,21988,6,3,2020,14,0,4.406719,.3993859,4.718499,.0550594,.2057971,,0,0,1,1,1,.5,.20043814,-.03652656,.02242208,.20043814,.1989478,.1606722,.2372234,-.1214518,.3203996,.2778943,.3629049,1,1,,,21988.03,21987.98,0,0
"FRA",52,"PaysdelaLoire","2020-03-15",98,98,3801797,127,0,0,0,0,0,0,0,.5,.5,0,1,1,1,100,0,0,21989,0,3,2020,15,0,4.584968,.1782484,4.844187,.1256886,.2057971,,1,.5,1,1,1,.5,.04519865,-.03652656,.02659879,.04519865,.1330498,.1058994,.1602001,-.0798882,.212938,.1746785,.2511975,1,1,,,21988.95,21988.88,0,0
"FRA",52,"PaysdelaLoire","2020-03-16",108,108,3801797,143,0,0,0,0,0,0,0,.5,.5,0,1,1,1,100,1,1,21990,1,3,2020,16,0,4.682131,.0971637,4.962845,.1186576,.2057971,,0,.5,1,1,1,.5,-.05620112,-.03652656,-.0554617,-.05620112,.1533648,.1016936,.205036,-.0891511,.2425159,.2000106,.2850212,1,1,,,21989.9,21990.05,0,0
"FRA",52,"PaysdelaLoire","2020-03-17",126,126,3801797,169,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21991,2,3,2020,17,0,4.836282,.1541505,5.129899,.1670537,.2057971,,0,.665,1,1,1,1,.09924499,-.03652656,-.04618515,.09924499,.0549055,.0354174,.0743936,-.1968869,.2517924,.2092871,.2942977,1,1,,,21990.86,21991,0,0
"FRA",52,"PaysdelaLoire","2020-03-18",128,128,3801797,189,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21992,3,3,2020,18,0,4.85203,.0157485,5.241747,.1118484,.2057971,,0,.665,1,1,1,1,-.0769722,-.03652656,-.00836996,-.0769722,.0927207,.0732326,.1122088,-.1968869,.2896076,.2471023,.3321129,1,1,,,21991.96,21991.82,0,0
"FRA",52,"PaysdelaLoire","2020-03-19",160,160,3801797,217,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21993,4,3,2020,19,0,5.075174,.2231436,5.379897,.1381502,.2057971,,0,.665,1,1,1,1,.08353933,-.03652656,.03851358,.08353933,.1396043,.1201161,.1590924,-.1968869,.3364912,.2939859,.3789964,1,1,,,21993.03,21992.86,0,0
"FRA",52,"PaysdelaLoire","2020-03-20",190,190,3801797,258,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21994,5,3,2020,20,0,5.247024,.1718502,5.552959,.1730623,.2057971,,0,.665,1,1,1,1,.02906639,-.03652656,.04169315,.02906639,.1427838,.1232957,.1622719,-.1968869,.3396707,.2971654,.382176,1,1,,,21993.8,21994,0,0
"FRA",52,"PaysdelaLoire","2020-03-21",234,234,3801797,294,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21995,6,3,2020,21,0,5.455321,.2082973,5.68358,.1306205,.2057971,,0,.665,1,1,1,1,.08478452,-.03652656,.02242208,.08478452,.1235127,.1040246,.1430009,-.1968869,.3203996,.2778943,.3629049,1,1,,,21995.02,21995.06,0,0
"FRA",52,"PaysdelaLoire","2020-03-22",270,270,3801797,342,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21996,0,3,2020,22,0,5.598422,.1431007,5.834811,.1512308,.2057971,,0,.665,1,1,1,1,.01541129,-.03652656,.02659879,.01541129,.1276895,.1082013,.1471776,-.1968869,.3245763,.2820711,.3670816,1,1,,,21996.05,21996.02,0,0
"FRA",52,"PaysdelaLoire","2020-03-23",293,293,3801797,406,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,21997,1,3,2020,23,0,5.680172,.0817504,6.006353,.1715426,.2057971,,0,1,1,1,1,1,.00827382,-.03652656,-.0554617,.00827382,.0734766,.041983,.1049702,-.1690393,.2425159,.2000106,.2850212,1,1,,,21997.18,21997.03,0,0
"FRA",52,"PaysdelaLoire","2020-03-24",343,343,3801797,474,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,21998,2,3,2020,24,0,5.83773,.157558,6.161207,.1548538,.2057971,,0,1,1,1,1,1,.07480484,-.03652656,-.04618515,.07480484,.0827531,.0512596,.1142467,-.1690393,.2517924,.2092871,.2942977,1,1,,,21997.93,21997.91,0,0
"FRA",52,"PaysdelaLoire","2020-03-25",368,368,3801797,569,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,21999,3,3,2020,25,0,5.908083,.0703526,6.343881,.1826735,.2057971,,0,1,1,1,1,1,-.05021577,-.03652656,-.00836996,-.05021577,.1205683,.0890748,.1520619,-.1690393,.2896076,.2471023,.3321129,1,1,,,21999.1,21999.05,0,0
"FRA",52,"PaysdelaLoire","2020-03-26",,,3801797,660,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22000,4,3,2020,26,0,,,6.49224,.1483593,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22000.18,21999.95,0,0
"FRA",52,"PaysdelaLoire","2020-03-27",,,3801797,765,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22001,5,3,2020,27,0,,,6.639876,.1476359,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22000.95,22000.94,0,0
"FRA",52,"PaysdelaLoire","2020-03-28",,,3801797,857,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22002,6,3,2020,28,0,,,6.753438,.1135621,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22002.04,22001.96,0,0
"FRA",52,"PaysdelaLoire","2020-03-29",,,3801797,941,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22003,0,3,2020,29,0,,,6.846943,.0935049,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22002.82,22002.87,0,0
