date,adm0_name,adm1_name,cum_confirmed_cases,cum_confirmed_cases_imputed,cum_deaths,cum_deaths_imputed,population,lat,lon,social_distance,emergency_declaration,work_from_home,pos_cases_quarantine,school_closure,business_closure,no_gathering,travel_ban_local,event_cancel,home_isolation,travel_ban_intl_in,travel_ban_intl_out,paid_sick_leave,transit_suspension,religious_closure,social_distance_popwt,emergency_declaration_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,school_closure_popwt,business_closure_popwt,no_gathering_popwt,travel_ban_local_popwt,event_cancel_popwt,home_isolation_popwt,paid_sick_leave_popwt,transit_suspension_popwt,religious_closure_popwt,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,pos_cases_quarantine_opt,pos_cases_quarantine_opt_popwt,school_closure_opt,school_closure_opt_popwt,business_closure_opt,business_closure_opt_popwt,no_gathering_opt,no_gathering_opt_popwt,travel_ban_local_opt,travel_ban_local_opt_popwt,home_isolation_opt,home_isolation_opt_popwt,paid_sick_leave_opt,paid_sick_leave_opt_popwt,transit_suspension_opt,transit_suspension_opt_popwt,religious_closure_opt,religious_closure_opt_popwt,policies_enacted,testing_regime,t,dow,month,year,day,adm1_id,adm1_abb,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,testing_regime_13mar2020_NY,testing_regime_16mar2020_CA,testing_regime_18mar2020_NC,testing_regime_19mar2020_CT,testing_regime_19mar2020_NV,testing_regime_19mar2020_UT,testing_regime_20mar2020_IA,testing_regime_21mar2020_TN,testing_regime_22mar2020_AL,testing_regime_23mar2020_HI,testing_regime_24mar2020_KS,testing_regime_24mar2020_NJ,testing_regime_25mar2020_OH,testing_regime_27mar2020_AZ,testing_regime_28mar2020_MD,testing_regime_28mar2020_MO,testing_regime_30mar2020_DE,sample_avg,day_avg,school_closure_comb_popwt,travel_ban_local_comb_popwt,business_closure_comb_popwt,social_distance_comb_popwt,home_isolation_comb_popwt,work_from_home_comb_popwt,pos_cases_quarantine_comb_popwt,no_gathering_comb_popwt,paid_sick_leave_comb_popwt,transit_suspension_comb_popwt,religious_closure_comb_popwt,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9
"2020-03-26","USA","Delaware",119,119,0,0,982895,39.01,-75.506,.5,1,0,0,1,.75,1,0,1,1,1,1,1,0,0,.5,1,0,0,1,.75,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,0,26mar2020,4,3,2020,26,"Delaware","DE",0,4.779123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.75,.5,1,0,0,1,1,0,0,1,.25,0,1,0,1,0,.75,1
"2020-03-27","USA","Delaware",165,165,2,2,982895,39.01,-75.506,.5,1,0,0,1,.75,1,0,1,1,1,1,1,0,0,.5,1,0,0,1,.75,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,0,27mar2020,5,3,2020,27,"Delaware","DE",0,5.105946,.3268223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.75,.5,1,0,0,1,1,0,0,1,.25,0,1,0,1,0,.75,1
"2020-03-28","USA","Delaware",214,214,5,5,982895,39.01,-75.506,.5,1,0,0,1,.75,1,0,1,1,1,1,1,0,0,.5,1,0,0,1,.75,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,0,28mar2020,6,3,2020,28,"Delaware","DE",0,5.365976,.2600303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.75,.5,1,0,0,1,1,0,0,1,.25,0,1,0,1,0,.75,1
"2020-03-29","USA","Delaware",232,232,6,6,982895,39.01,-75.506,.5,1,0,0,1,.75,1,1,1,1,1,1,1,0,0,.5,1,0,0,1,.75,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25,0,29mar2020,0,3,2020,29,"Delaware","DE",0,5.446737,.0807614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,.75,.5,1,0,0,1,1,0,0,1,.25,0,1,0,1,.5,.75,1
"2020-03-30","USA","Delaware",264,264,7,7,982895,39.01,-75.506,.5,1,0,0,1,.75,1,1,1,1,1,1,1,0,0,.5,1,0,0,1,.75,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25,1,30mar2020,1,3,2020,30,"Delaware","DE",0,5.575949,.1292119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,1,.75,.5,1,0,0,1,1,0,0,1,.25,0,1,0,1,.5,.75,1
"2020-03-31","USA","Delaware",319,319,10,10,982895,39.01,-75.506,.5,1,0,0,1,.75,1,1,1,1,1,1,1,0,0,.5,1,0,0,1,.75,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25,1,31mar2020,2,3,2020,31,"Delaware","DE",0,5.765191,.1892419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,.75,.5,1,0,0,1,1,0,0,1,.25,0,1,0,1,.5,.75,1
"2020-04-01","USA","Delaware",368,368,11,11,982895,39.01,-75.506,.5,1,0,0,1,.75,1,1,1,1,1,1,1,0,0,.5,1,0,0,1,.75,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25,1,01apr2020,3,4,2020,1,"Delaware","DE",0,5.908083,.1428919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,.75,.5,1,0,0,1,1,0,0,1,.25,0,1,0,1,.5,.75,1
"2020-04-02","USA","Delaware",393,393,12,12,982895,39.01,-75.506,.5,1,0,0,1,.75,1,1,1,1,1,1,1,0,0,.5,1,0,0,1,.75,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25,1,02apr2020,4,4,2020,2,"Delaware","DE",0,5.97381,.0657268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,.75,.5,1,0,0,1,1,0,0,1,.25,0,1,0,1,.5,.75,1
"2020-04-03","USA","Delaware",450,450,14,14,982895,39.01,-75.506,.5,1,0,0,1,.75,1,1,1,1,1,1,1,0,0,.5,1,0,0,1,.75,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25,1,03apr2020,5,4,2020,3,"Delaware","DE",0,6.109248,.135438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,.75,.5,1,0,0,1,1,0,0,1,.25,0,1,0,1,.5,.75,1
"2020-04-04","USA","Delaware",593,593,14,14,982895,39.01,-75.506,.5,1,0,0,1,.75,1,1,1,1,1,1,1,0,0,.5,1,0,0,1,.75,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25,1,04apr2020,6,4,2020,4,"Delaware","DE",0,6.385194,.2759466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,.75,.5,1,0,0,1,1,0,0,1,.25,0,1,0,1,.5,.75,1
"2020-04-05","USA","Delaware",673,673,14,14,982895,39.01,-75.506,.75,1,0,0,1,.75,1,1,1,1,1,1,1,0,0,.75,1,0,0,1,.75,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,1,05apr2020,0,4,2020,5,"Delaware","DE",0,6.511745,.1265512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,.75,.75,1,0,0,1,1,0,0,1,.375,0,1,0,1,.5,.75,1
"2020-04-06","USA","Delaware",783,783,15,15,982895,39.01,-75.506,.75,1,0,0,1,.75,1,1,1,1,1,1,1,0,0,.75,1,0,0,1,.75,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,1,06apr2020,1,4,2020,6,"Delaware","DE",0,6.663133,.1513872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,.75,.75,1,0,0,1,1,0,0,1,.375,0,1,0,1,.5,.75,1
"2020-03-11","USA","District of Columbia",10,10,0,0,720687,38.909,-77.015,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11mar2020,3,3,2020,11,"District of Columbia","DC",0,2.302585,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2070827,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-12","USA","District of Columbia",10,10,0,0,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12mar2020,4,3,2020,12,"District of Columbia","DC",0,2.302585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0
"2020-03-13","USA","District of Columbia",10,10,0,0,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13mar2020,5,3,2020,13,"District of Columbia","DC",0,2.302585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0
"2020-03-14","USA","District of Columbia",16,16,0,0,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14mar2020,6,3,2020,14,"District of Columbia","DC",0,2.772589,.4700036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,.5,0,0,1,0,0,0,0,0
"2020-03-15","USA","District of Columbia",17,17,0,0,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,15mar2020,0,3,2020,15,"District of Columbia","DC",0,2.833213,.0606246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-03-16","USA","District of Columbia",22,22,0,0,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,16mar2020,1,3,2020,16,"District of Columbia","DC",0,3.091043,.2578292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-03-17","USA","District of Columbia",31,31,0,0,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,17mar2020,2,3,2020,17,"District of Columbia","DC",0,3.433987,.3429446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-03-18","USA","District of Columbia",39,39,0,0,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,18mar2020,3,3,2020,18,"District of Columbia","DC",0,3.663562,.2295744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-03-19","USA","District of Columbia",71,71,0,0,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,19mar2020,4,3,2020,19,"District of Columbia","DC",0,4.26268,.5991185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-03-20","USA","District of Columbia",77,77,1,1,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,20mar2020,5,3,2020,20,"District of Columbia","DC",0,4.343805,.0811253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-03-21","USA","District of Columbia",98,98,1,1,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,21mar2020,6,3,2020,21,"District of Columbia","DC",0,4.584968,.2411623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-03-22","USA","District of Columbia",116,116,2,2,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,22mar2020,0,3,2020,22,"District of Columbia","DC",0,4.75359,.1686225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-03-23","USA","District of Columbia",137,137,2,2,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,23mar2020,1,3,2020,23,"District of Columbia","DC",0,4.919981,.1663909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-03-24","USA","District of Columbia",183,183,2,2,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,24mar2020,2,3,2020,24,"District of Columbia","DC",0,5.209486,.289505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-03-25","USA","District of Columbia",231,231,3,3,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,25mar2020,3,3,2020,25,"District of Columbia","DC",0,5.442418,.2329316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-03-26","USA","District of Columbia",267,267,3,3,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,26mar2020,4,3,2020,26,"District of Columbia","DC",0,5.587249,.1448312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-03-27","USA","District of Columbia",304,304,4,4,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,27mar2020,5,3,2020,27,"District of Columbia","DC",0,5.717028,.1297789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-03-28","USA","District of Columbia",342,342,5,5,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,28mar2020,6,3,2020,28,"District of Columbia","DC",0,5.834811,.1177831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-03-29","USA","District of Columbia",401,401,9,9,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,29mar2020,0,3,2020,29,"District of Columbia","DC",0,5.993961,.1591506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-03-30","USA","District of Columbia",495,495,9,9,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,30mar2020,1,3,2020,30,"District of Columbia","DC",0,6.204558,.2105966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-03-31","USA","District of Columbia",586,586,11,11,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,31mar2020,2,3,2020,31,"District of Columbia","DC",0,6.37332,.1687617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-04-01","USA","District of Columbia",586,586,12,12,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,01apr2020,3,4,2020,1,"District of Columbia","DC",0,6.37332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,1
"2020-04-02","USA","District of Columbia",653,653,15,15,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,02apr2020,4,4,2020,2,"District of Columbia","DC",0,6.481577,.1082573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,1
"2020-04-03","USA","District of Columbia",757,757,21,21,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,03apr2020,5,4,2020,3,"District of Columbia","DC",0,6.629363,.1477861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,1
"2020-04-04","USA","District of Columbia",902,902,21,21,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,04apr2020,6,4,2020,4,"District of Columbia","DC",0,6.804615,.1752515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,1
"2020-04-05","USA","District of Columbia",998,998,22,22,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,05apr2020,0,4,2020,5,"District of Columbia","DC",0,6.905753,.1011386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,1
"2020-04-06","USA","District of Columbia",1097,1097,22,22,720687,38.909,-77.015,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,06apr2020,1,4,2020,6,"District of Columbia","DC",0,7.000334,.0945811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,1
"2020-03-09","USA","Florida",14,14,2,2,21992985,28.641,-82.485,0,1,0,0,0,0,0,.33,0,0,1,1,0,0,0,0,1,0,0,0,0,0,.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,09mar2020,1,3,2020,9,"Florida","FL",0,2.639057,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2070827,,0,.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.165,0,0
"2020-03-10","USA","Florida",25,25,2,2,21992985,28.641,-82.485,0,1,0,0,0,0,0,.33,0,0,1,1,0,0,0,0,1,0,0,0,0,0,.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,10mar2020,2,3,2020,10,"Florida","FL",0,3.218876,.5798185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.165,0,0
"2020-03-11","USA","Florida",49,49,2,2,21992985,28.641,-82.485,.5,1,0,0,0,0,1,.33,0,0,1,1,0,0,0,.5,1,0,0,0,0,1,.33,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83,0,11mar2020,3,3,2020,11,"Florida","FL",0,3.89182,.6729443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.5,.33,0,.5,0,0,0,1,0,0,0,.5,.25,0,0,0,.5,.165,0,0
"2020-03-12","USA","Florida",58,58,2,2,21992985,28.641,-82.485,.5,1,0,0,0,0,1,.33,1,0,1,1,0,0,0,.5,1,0,0,0,0,1,.33,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83,0,12mar2020,4,3,2020,12,"Florida","FL",0,4.060443,.1686227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.5,.33,0,.5,0,0,0,1,0,0,0,1,.25,0,0,0,.5,.165,0,0
"2020-03-13","USA","Florida",64,64,2,2,21992985,28.641,-82.485,.5,1,0,0,.5,0,1,.33,1,0,1,1,0,0,0,.5,1,0,0,.0279459,0,1,.33,1,0,0,0,0,0,0,0,0,0,0,0,.9441082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,0,13mar2020,5,3,2020,13,"Florida","FL",0,4.158883,.0984402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.5,.33,0,.5,0,0,0,1,0,0,0,1,.25,0,0,0,.5,.165,0,0
"2020-03-14","USA","Florida",96,96,3,3,21992985,28.641,-82.485,.5,1,0,0,.5,0,1,.33,1,0,1,1,1,0,0,.5,1,0,0,.0279459,0,1,.33,1,0,1,0,0,0,0,0,0,0,0,0,.9441082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,14mar2020,6,3,2020,14,"Florida","FL",0,4.564348,.4054651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.5,.33,0,.5,0,0,0,1,1,0,0,1,.25,0,1,0,.5,.165,0,0
"2020-03-15","USA","Florida",136,136,3,3,21992985,28.641,-82.485,.5,1,0,0,.5,0,1,.33,1,0,1,1,1,0,0,.5,1,0,0,.0279459,0,1,.33,1,0,1,0,0,0,0,0,0,0,0,0,.9441082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,15mar2020,0,3,2020,15,"Florida","FL",0,4.912655,.3483067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.5,.33,0,.5,0,0,0,1,1,0,0,1,.25,0,1,0,.5,.165,0,0
"2020-03-16","USA","Florida",167,167,5,5,21992985,28.641,-82.485,.5,1,0,0,1,0,1,.33,1,0,1,1,1,0,0,.5,1,0,0,1,0,1,.33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83,0,16mar2020,1,3,2020,16,"Florida","FL",0,5.117994,.205339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,.33,0,.5,0,0,0,1,1,0,0,1,.25,0,1,0,1,.165,0,0
"2020-03-17","USA","Florida",216,216,6,6,21992985,28.641,-82.485,.5,1,0,0,1,.25,1,.33,1,0,1,1,1,0,0,.5,1,0,0,1,.25,1,.33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08,0,17mar2020,2,3,2020,17,"Florida","FL",0,5.375278,.2572846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,.33,.25,.5,0,0,0,1,1,0,0,1,.25,0,1,0,1,.165,.25,0
"2020-03-18","USA","Florida",328,328,7,7,21992985,28.641,-82.485,.5,1,0,0,1,.25,1,.33,1,0,1,1,1,0,0,.5,1,0,0,1,.25,1,.33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08,0,18mar2020,3,3,2020,18,"Florida","FL",0,5.793014,.4177351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,.33,.25,.5,0,0,0,1,1,0,0,1,.25,0,1,0,1,.165,.25,0
