t,m_y_actual,y_actual,lb_y_actual,ub_y_actual,m_y_counter,y_counter,lb_counter,ub_counter
05mar2020,,.2595104,.1984175,.3206034,,.4887551,.3591079,.6184022
06mar2020,,.3528952,.2918022,.4139882,,.5821398,.4524926,.711787
07mar2020,,.2374584,.1763654,.2985514,,.466703,.3370558,.5963502
08mar2020,,.2196773,.1585843,.2807703,,.4489219,.3192747,.5785691
09mar2020,,.2365924,.1754994,.2976854,,.465837,.3361898,.5954842
10mar2020,,.2197267,.1586337,.2808197,,.4489713,.3193241,.5786185
11mar2020,,.1961511,.1350581,.2572441,,.4253957,.2957485,.5550429
12mar2020,,.2595104,.1984175,.3206034,,.4887551,.3591079,.6184022
13mar2020,,.1235289,0,.2872299,,.5025253,.2182111,.7868394
14mar2020,,.0877067,.0449781,.1304352,,.466703,.3370558,.5963502
15mar2020,,.0699256,.027197,.1126541,,.4489219,.3192747,.5785691
16mar2020,,.0868406,.0441121,.1295692,,.465837,.3361898,.5954842
17mar2020,,.069975,.0272464,.1127035,,.4489713,.3193241,.5786185
18mar2020,,.0463993,.0036708,.0891279,,.4253957,.2957485,.5550429
19mar2020,,.1097587,.0670301,.1524873,,.4887551,.3591079,.6184022
20mar2020,,.2031435,.1604149,.245872,,.5821398,.4524926,.711787
21mar2020,,.0877067,.0449781,.1304352,,.466703,.3370558,.5963502
22mar2020,,.0699256,.027197,.1126541,,.4489219,.3192747,.5785691
28feb2020,,.3021542,.1970161,.4072923,,.5017353,.3720881,.6313825
29feb2020,,.1867174,.0815793,.2918555,,.3862985,.2566513,.5159457
01mar2020,,.1689363,.0637982,.2740744,,.3685174,.2388702,.4981646
05mar2020,,.179106,.118013,.2401989,,.4083506,.2787034,.5379978
06mar2020,,.2724907,.2113977,.3335837,,.5017353,.3720881,.6313825
07mar2020,,.1570539,.0959609,.2181469,,.3862985,.2566513,.5159457
08mar2020,,.1392728,.0781798,.2003658,,.3685174,.2388702,.4981646
09mar2020,,.1561879,.0950949,.2172808,,.3854325,.2557853,.5150797
10mar2020,,.1393222,.0782292,.2004152,,.3685668,.2389196,.498214
11mar2020,,.1157466,.0546536,.1768396,,.3449912,.215344,.4746384
12mar2020,,.179106,.118013,.2401989,,.4083506,.2787034,.5379978
13mar2020,,.0431244,0,.2068254,,.4221207,.1378066,.706435
14mar2020,,.0073022,0,.0500307,,.3862985,.2566513,.5159457
15mar2020,,0,0,.0322496,,.3685174,.2388702,.4981646
16mar2020,,.0064361,0,.0491647,,.3854325,.2557853,.5150797
17mar2020,,0,0,.032299,,.3685668,.2389196,.498214
18mar2020,,0,0,.0087234,,.3449912,.215344,.4746384
19mar2020,,.0293542,0,.0720828,,.4083506,.2787034,.5379978
20mar2020,,.122739,.0800104,.1654675,,.5017353,.3720881,.6313825
21mar2020,,.0073022,0,.0500307,,.3862985,.2566513,.5159457
22mar2020,,0,0,.0322496,,.3685174,.2388702,.4981646
05mar2020,,.2879432,.2268502,.3490362,,.5171878,.3875406,.646835
06mar2020,,.381328,.320235,.4424209,,.6105726,.4809254,.7402198
07mar2020,,.2658912,.2047982,.3269841,,.4951358,.3654886,.624783
08mar2020,,.2481101,.1870171,.309203,,.4773547,.3477075,.6070018
09mar2020,,.2650251,.2039322,.3261181,,.4942698,.3646226,.6239169
10mar2020,,.2481595,.1870665,.3092524,,.4774041,.3477569,.6070513
11mar2020,,.2245838,.1634908,.2856768,,.4538285,.3241813,.5834756
12mar2020,,.2879432,.2268502,.3490362,,.5171878,.3875406,.646835
13mar2020,,.1519617,0,.3156627,,.530958,.2466438,.8152722
14mar2020,,.1161394,.0734109,.158868,,.4951358,.3654886,.624783
15mar2020,,.0983583,.0556298,.1410869,,.4773547,.3477075,.6070018
16mar2020,,.1152734,.0725448,.158002,,.4942698,.3646226,.6239169
17mar2020,,.0984077,.0556792,.1411363,,.4774041,.3477569,.6070513
18mar2020,,.0748321,.0321035,.1175607,,.4538285,.3241813,.5834756
19mar2020,,.1381915,.0954629,.18092,,.5171878,.3875406,.646835
20mar2020,,.2315762,.1888477,.2743048,,.6105726,.4809254,.7402198
21mar2020,,.1161394,.0734109,.158868,,.4951358,.3654886,.624783
22mar2020,,.0983583,.0556298,.1410869,,.4773547,.3477075,.6070018
01mar2020,,.4945928,.4439901,.5451955,,.4616639,.3320168,.5913112
05mar2020,,.2722525,.2111595,.3333455,,.5014971,.3718499,.6311443
06mar2020,,.3656372,.3045442,.4267302,,.5948818,.4652347,.724529
07mar2020,,.2502004,.1891074,.3112934,,.479445,.3497979,.6090922
08mar2020,,.2324193,.1713263,.2935123,,.4616639,.3320168,.5913112
09mar2020,,.2493344,.1882414,.3104274,,.478579,.3489318,.6082262
10mar2020,,.2324687,.1713757,.2935617,,.4617133,.3320661,.5913605
11mar2020,,.2088931,.1478001,.2699861,,.4381377,.3084905,.5677849
12mar2020,,.2722525,.2111595,.3333455,,.5014971,.3718499,.6311443
13mar2020,,.1362709,0,.2999719,,.5152673,.2309531,.7995815
14mar2020,,.1004487,.0577201,.1431773,,.479445,.3497979,.6090922
15mar2020,,.0826676,.039939,.1253962,,.4616639,.3320168,.5913112
16mar2020,,.0995827,.0568541,.1423112,,.478579,.3489318,.6082262
17mar2020,,.082717,.0399884,.1254456,,.4617133,.3320661,.5913605
18mar2020,,.0591414,.0164128,.1018699,,.4381377,.3084905,.5677849
19mar2020,,.1225008,.0797722,.1652293,,.5014971,.3718499,.6311443
20mar2020,,.2158855,.1731569,.2586141,,.5948818,.4652347,.724529
21mar2020,,.1004487,.0577201,.1431773,,.479445,.3497979,.6090922
22mar2020,,.0826676,.039939,.1253962,,.4616639,.3320168,.5913112
05mar2020,,.2255642,.1644712,.2866572,,.4548088,.3251616,.584456
06mar2020,,.3189489,.257856,.3800419,,.5481936,.4185463,.6778408
07mar2020,,.2035121,.1424192,.2646051,,.4327568,.3031096,.5624039
08mar2020,,.185731,.124638,.246824,,.4149756,.2853284,.5446228
09mar2020,,.2026461,.1415531,.2637391,,.4318907,.3022435,.5615379
10mar2020,,.1857804,.1246874,.2468734,,.4150251,.2853779,.5446723
11mar2020,,.1622048,.1011118,.2232978,,.3914494,.2618022,.5210966
12mar2020,,.2255642,.1644712,.2866572,,.4548088,.3251616,.584456
13mar2020,,.0895826,0,.2532836,,.468579,.1842648,.7528931
14mar2020,,.0537604,.0110318,.096489,,.4327568,.3031096,.5624039
15mar2020,,.0359793,0,.0787079,,.4149756,.2853284,.5446228
16mar2020,,.0528944,.0101658,.0956229,,.4318907,.3022435,.5615379
17mar2020,,.0360287,0,.0787573,,.4150251,.2853779,.5446723
18mar2020,,.0124531,0,.0551816,,.3914494,.2618022,.5210966
19mar2020,,.0758125,.0330839,.118541,,.4548088,.3251616,.584456
20mar2020,,.1691972,.1264686,.2119258,,.5481936,.4185463,.6778408
21mar2020,,.0537604,.0110318,.096489,,.4327568,.3031096,.5624039
22mar2020,,.0359793,0,.0787079,,.4149756,.2853284,.5446228
06mar2020,,.3289563,.2678633,.3900493,,.5582009,.4285537,.6878481
07mar2020,,.2135195,.1524265,.2746125,,.4427641,.3131169,.5724113
10mar2020,,.1957878,.1346948,.2568808,,.4250324,.2953852,.5546796
11mar2020,,.1722122,.1111192,.2333052,,.4014568,.2718096,.531104
12mar2020,,.2355715,.1744786,.2966645,,.4648162,.335169,.5944633
13mar2020,,.09959,0,.263291,,.4785864,.1942722,.7629005
14mar2020,,.0637678,.0210392,.1064963,,.4427641,.3131169,.5724113
15mar2020,,.0459867,.0032581,.0887152,,.424983,.2953358,.5546302
16mar2020,,.0629017,.0201732,.1056303,,.4418981,.3122509,.5715453
17mar2020,,.0460361,.0033075,.0887646,,.4250324,.2953852,.5546796
18mar2020,,.0224605,0,.065189,,.4014568,.2718096,.531104
19mar2020,,.0858198,.0430913,.1285484,,.4648162,.335169,.5944633
20mar2020,,.1792046,.136476,.2219331,,.5582009,.4285537,.6878481
21mar2020,,.0637678,.0210392,.1064963,,.4427641,.3131169,.5724113
22mar2020,,.0459867,.0032581,.0887152,,.424983,.2953358,.5546302
27feb2020,.5179628,,,,.557879,,,
28feb2020,.5179628,.5457028,.4160556,.67535,.557879,.5457028,.4160556,.67535
29feb2020,.402526,.430266,.3006188,.5599132,.4424422,.430266,.3006188,.5599132
01mar2020,.4492866,.4454137,.394811,.4960164,.4357336,.4124849,.2828377,.5421321
02mar2020,.5179628,,,,.557879,,,
03mar2020,.5179628,,,,.557879,,,
04mar2020,.5179628,,,,.557879,,,
05mar2020,.2498655,.2230734,.1619804,.2841664,.4791101,.452318,.3226708,.5819652
06mar2020,.3451946,.3164582,.2553652,.3775511,.5744392,.5457028,.4160556,.67535
07mar2020,.2320702,.2010214,.1399284,.2621143,.4613148,.430266,.3006188,.5599132
08mar2020,.2164469,.1832402,.1221473,.2443332,.4456916,.4124849,.2828377,.5421321
09mar2020,.2330637,.2001553,.1390623,.2612483,.4623083,.4293999,.2997527,.5590472
10mar2020,.214995,.1832896,.1221967,.2443826,.4442396,.4125343,.2828871,.5421814
11mar2020,.1928677,.159714,.0986211,.220807,.4221123,.3889587,.2593115,.5186058
12mar2020,.256227,.2230734,.1619804,.2841664,.4854717,.452318,.3226708,.5819652
13mar2020,.1202455,.0870919,0,.2507929,.4992419,.4660882,.181774,.7504024
14mar2020,.0844233,.0512696,.0085411,.0939982,.4634196,.430266,.3006188,.5599132
15mar2020,.0669802,.0334885,0,.0762171,.4456385,.4124849,.2828377,.5421321
16mar2020,.0835572,.0504036,.007675,.0931322,.4625536,.4293999,.2997527,.5590472
17mar2020,.067028,.0335379,0,.0762665,.4456879,.4125343,.2828871,.5421814
18mar2020,.0447448,.0099623,0,.0526909,.4221123,.3889587,.2593115,.5186058
19mar2020,.1064753,.0733217,.0305931,.1160502,.4854717,.452318,.3226708,.5819652
20mar2020,.1998601,.1667064,.1239779,.209435,.5788564,.5457028,.4160556,.67535
21mar2020,.0844233,.0512696,.0085411,.0939982,.4634196,.430266,.3006188,.5599132
22mar2020,.0669802,.0334885,0,.0762171,.4456385,.4124849,.2828377,.5421321
08mar2020,,.2540002,.1929072,.3150932,,.4832448,.3535976,.612892
09mar2020,,.2709153,.2098223,.3320082,,.5001599,.3705127,.6298071
10mar2020,,.2540496,.1929566,.3151426,,.4832942,.353647,.6129414
11mar2020,,.230474,.169381,.2915669,,.4597186,.3300714,.5893658
12mar2020,,.2938333,.2327404,.3549263,,.523078,.3934308,.6527252
13mar2020,,.1578518,0,.3215528,,.5368481,.252534,.8211623
14mar2020,,.1220296,.079301,.1647581,,.5010259,.3713787,.6306731
15mar2020,,.1042485,.0615199,.146977,,.4832448,.3535976,.612892
16mar2020,,.1211635,.078435,.1638921,,.5001599,.3705127,.6298071
17mar2020,,.1042979,.0615693,.1470264,,.4832942,.353647,.6129414
18mar2020,,.0807222,.0379937,.1234508,,.4597186,.3300714,.5893658
19mar2020,,.1440816,.101353,.1868102,,.523078,.3934308,.6527252
20mar2020,,.2374664,.1947378,.2801949,,.6164627,.4868155,.7461099
21mar2020,,.1220296,.079301,.1647581,,.5010259,.3713787,.6306731
22mar2020,,.1042485,.0615199,.146977,,.4832448,.3535976,.612892
07mar2020,,.2532115,.1921185,.3143045,,.4824561,.3528089,.6121033
08mar2020,,.2354304,.1743374,.2965234,,.464675,.3350278,.5943222
09mar2020,,.2523454,.1912525,.3134384,,.4815901,.3519429,.6112372
10mar2020,,.2354798,.1743868,.2965727,,.4647244,.3350772,.5943716
11mar2020,,.2119042,.1508112,.2729971,,.4411488,.3115016,.570796
12mar2020,,.2752635,.2141705,.3363565,,.5045081,.3748609,.6341553
13mar2020,,.139282,0,.302983,,.5182784,.2339642,.8025925
14mar2020,,.1034598,.0607312,.1461883,,.4824561,.3528089,.6121033
15mar2020,,.0856786,.0429501,.1284072,,.464675,.3350278,.5943222
16mar2020,,.1025937,.0598651,.1453223,,.4815901,.3519429,.6112372
17mar2020,,.085728,.0429995,.1284566,,.4647244,.3350772,.5943716
18mar2020,,.0621524,.0194239,.104881,,.4411488,.3115016,.570796
19mar2020,,.1255118,.0827832,.1682404,,.5045081,.3748609,.6341553
20mar2020,,.2188966,.176168,.2616251,,.5978929,.4682457,.7275401
21mar2020,,.1034598,.0607312,.1461883,,.4824561,.3528089,.6121033
22mar2020,,.0856786,.0429501,.1284072,,.464675,.3350278,.5943222
06mar2020,,.3958005,.3347076,.4568935,,.6250452,.495398,.7546923
07mar2020,,.2803637,.2192708,.3414567,,.5096083,.3799612,.6392555
08mar2020,,.2625826,.2014896,.3236756,,.4918272,.3621801,.6214744
09mar2020,,.2794977,.2184047,.3405907,,.5087423,.3790951,.6383895
10mar2020,,.262632,.201539,.323725,,.4918766,.3622295,.6215239
11mar2020,,.2390564,.1779634,.3001494,,.468301,.3386538,.5979482
12mar2020,,.3024158,.2413228,.3635088,,.5316604,.4020132,.6613076
13mar2020,,.1664342,.0027333,.3301353,,.5454306,.2611164,.8297448
14mar2020,,.130612,.0878834,.1733406,,.5096083,.3799612,.6392555
15mar2020,,.1128309,.0701023,.1555595,,.4918272,.3621801,.6214744
16mar2020,,.129746,.0870174,.1724745,,.5087423,.3790951,.6383895
17mar2020,,.1128803,.0701517,.1556089,,.4918766,.3622295,.6215239
18mar2020,,.0893047,.0465761,.1320332,,.468301,.3386538,.5979482
19mar2020,,.1526641,.1099355,.1953926,,.5316604,.4020132,.6613076
20mar2020,,.2460488,.2033202,.2887774,,.6250452,.495398,.7546923
21mar2020,,.130612,.0878834,.1733406,,.5096083,.3799612,.6392555
22mar2020,,.1128309,.0701023,.1555595,,.4918272,.3621801,.6214744
