t,m_y_actual,y_actual,lb_y_actual,ub_y_actual,m_y_counter,y_counter,lb_counter,ub_counter
29feb2020,,.0953478,.0689129,.1217828,,.3186855,.1210752,.5162958
01mar2020,,.0608045,.0325193,.0890897,,.2841422,.1010629,.4672215
02mar2020,,.0363427,.0080575,.0646279,,.2596804,.0766011,.4427597
03mar2020,,.048656,.0203708,.0769412,,.2719937,.0889144,.4550729
04mar2020,,.0528654,.0245802,.0811506,,.2762031,.0931238,.4592823
05mar2020,,.0535014,.0252162,.0817866,,.2768391,.0937598,.4599183
06mar2020,,.0908931,.0626079,.1191783,,.3142308,.1311515,.4973101
07mar2020,,.0554051,.02712,.0836903,,.2787428,.0956636,.4618221
08mar2020,,.0608045,.0325193,.0890897,,.2841422,.1010629,.4672215
09mar2020,,.0363427,.0080575,.0646279,,.2596804,.0766011,.4427597
10mar2020,,.048656,.0203708,.0769412,,.2719937,.0889144,.4550729
11mar2020,,.0320774,.0143928,.049762,,.2762031,.0931238,.4592823
12mar2020,,.0327134,.0150288,.050398,,.2768391,.0937598,.4599183
13mar2020,,.0701051,.0524205,.0877897,,.3142308,.1311515,.4973101
14mar2020,,.0346172,.0169326,.0523018,,.2787428,.0956636,.4618221
15mar2020,,.0400165,.0223319,.0577011,,.2841422,.1010629,.4672215
16mar2020,,0,0,.017269,,.2596804,.0766011,.4427597
17mar2020,,.00708,0,.0295823,,.2719937,.0889144,.4550729
18mar2020,,.0112894,0,.0337917,,.2762031,.0931238,.4592823
19mar2020,,.0119254,0,.0344277,,.2768391,.0937598,.4599183
20mar2020,,.0493171,.0268149,.0718194,,.3142308,.1311515,.4973101
21mar2020,,.0138292,0,.0363315,,.2787428,.0956636,.4618221
22mar2020,,.0139635,0,.0568232,,.2738321,.0954462,.452218
23mar2020,,0,0,.0193092,,.2596804,.0766011,.4427597
24mar2020,,.012125,0,.0316225,,.2719937,.0889144,.4550729
25mar2020,,.0163344,0,.0358319,,.2762031,.0931238,.4592823
26mar2020,,.0169704,0,.0364679,,.2768391,.0937598,.4599183
27mar2020,,.0206669,0,.082311,,.2754905,.1049728,.4460082
28mar2020,,.0239192,.0032297,.0446087,,.2787428,.0956636,.4618221
29mar2020,,.0293186,.008629,.0500081,,.2841422,.1010629,.4672215
30mar2020,,.0048568,0,.0255463,,.2596804,.0766011,.4427597
31mar2020,,.01717,0,.0378596,,.2719937,.0889144,.4550729
01apr2020,,.0264244,.000928,.0519208,,.2762031,.0931238,.4592823
02apr2020,,.0270604,.001564,.0525568,,.2768391,.0937598,.4599183
03apr2020,,.0644522,.0389558,.0899486,,.3142308,.1311515,.4973101
04apr2020,,.0289642,.0034678,.0544606,,.2787428,.0956636,.4618221
05apr2020,,.0394086,.0070638,.0717533,,.2841422,.1010629,.4672215
06apr2020,,.0149468,0,.0472915,,.2596804,.0766011,.4427597
02mar2020,,.0682216,0,.1787672,,.3928342,.2097549,.5759134
03mar2020,,.0805349,0,.1910805,,.4051475,.2220682,.5882267
04mar2020,,.0847443,0,.1952899,,.4093569,.2262776,.5924361
05mar2020,,.0853803,0,.1959259,,.4099928,.2269136,.5930721
06mar2020,,.122772,.0122265,.2333176,,.4473846,.2643053,.6304638
07mar2020,,.0872841,0,.1978296,,.4118966,.2288174,.5949759
08mar2020,,.0926834,0,.203229,,.417296,.2342167,.6003752
09mar2020,,.0682216,0,.1787672,,.3928342,.2097549,.5759134
10mar2020,,.0805349,0,.1910805,,.4051475,.2220682,.5882267
11mar2020,,.0639563,0,.1630902,,.4093569,.2262776,.5924361
12mar2020,,.0645923,0,.1637262,,.4099928,.2269136,.5930721
13mar2020,,.1019841,.0028502,.2011179,,.4473846,.2643053,.6304638
14mar2020,,.0664961,0,.1656299,,.4118966,.2288174,.5949759
15mar2020,,.0718954,0,.1710293,,.417296,.2342167,.6003752
16mar2020,,.0266457,0,.1167324,,.3928342,.2097549,.5759134
17mar2020,,.0389589,0,.1290457,,.4051475,.2220682,.5882267
18mar2020,,.0431683,0,.1332551,,.4093569,.2262776,.5924361
19mar2020,,.0438043,0,.1338911,,.4099928,.2269136,.5930721
20mar2020,,.0811961,0,.1712828,,.4473846,.2643053,.6304638
21mar2020,,.0457081,0,.1357948,,.4118966,.2288174,.5949759
22mar2020,,.0458424,0,.1578634,,.4069859,.2286,.5853718
23mar2020,,.0316907,0,.1234251,,.3928342,.2097549,.5759134
24mar2020,,.044004,0,.1357383,,.4051475,.2220682,.5882267
25mar2020,,.0482134,0,.1399477,,.4093569,.2262776,.5924361
26mar2020,,.0488494,0,.1405837,,.4099928,.2269136,.5930721
27mar2020,,.0525458,0,.178577,,.4086443,.2381266,.579162
28mar2020,,.0557981,0,.150079,,.4118966,.2288174,.5949759
29mar2020,,.0611975,0,.1554783,,.417296,.2342167,.6003752
30mar2020,,.0367357,0,.1310166,,.3928342,.2097549,.5759134
31mar2020,,.049049,0,.1433298,,.4051475,.2220682,.5882267
01apr2020,,.0583034,0,.1559592,,.4093569,.2262776,.5924361
02apr2020,,.0589394,0,.1565952,,.4099928,.2269136,.5930721
03apr2020,,.0963311,0,.193987,,.4473846,.2643053,.6304638
04apr2020,,.0608431,0,.158499,,.4118966,.2288174,.5949759
05apr2020,,.0712875,0,.1730645,,.417296,.2342167,.6003752
06apr2020,,.0468257,0,.1486027,,.3928342,.2097549,.5759134
04apr2020,,.001191,0,.0266874,,.2509696,.0678904,.4340489
05apr2020,,.0116354,0,.0439801,,.256369,.0732897,.4394483
06apr2020,,0,0,.0195183,,.2319072,.0488279,.4149865
20mar2020,,.1002731,.0777708,.1227754,,.3651868,.1821075,.548266
21mar2020,,.0647851,.0422828,.0872874,,.3296988,.1466195,.512778
22mar2020,,.0649194,.0220596,.1077792,,.3247881,.1464021,.5031739
23mar2020,,.0507677,.0312702,.0702652,,.3106363,.1275571,.4937156
24mar2020,,.063081,.0435835,.0825784,,.3229496,.1398704,.5060289
25mar2020,,.0672904,.0477929,.0867878,,.327159,.1440798,.5102383
26mar2020,,.0679264,.0484289,.0874238,,.327795,.1447158,.5108743
27mar2020,,.0716228,.0099787,.133267,,.3264465,.1559288,.4969642
28mar2020,,.0748752,.0541856,.0955647,,.3296988,.1466195,.512778
29mar2020,,.0802745,.059585,.100964,,.3350981,.1520189,.5181774
31mar2020,,.068126,.0474365,.0888155,,.3229496,.1398704,.5060289
01apr2020,,.0773804,.051884,.1028768,,.327159,.1440798,.5102383
02apr2020,,.0780164,.05252,.1035128,,.327795,.1447158,.5108743
03apr2020,,.1154081,.0899117,.1409045,,.3651868,.1821075,.548266
04apr2020,,.0799202,.0544238,.1054166,,.3296988,.1466195,.512778
05apr2020,,.0903645,.0580198,.1227093,,.3350981,.1520189,.5181774
06apr2020,,.0659027,.033558,.0982475,,.3106363,.1275571,.4937156
31mar2020,,.0438898,.0232003,.0645793,,.2987134,.1156342,.4817927
01apr2020,,.0531442,.0276478,.0786406,,.3029228,.1198436,.4860021
02apr2020,,.0537802,.0282838,.0792766,,.3035589,.1204796,.4866381
03apr2020,,.091172,.0656755,.1166684,,.3409506,.1578713,.5240299
04apr2020,,.055684,.0301876,.0811804,,.3054626,.1223834,.4885419
05apr2020,,.0661284,.0337836,.0984731,,.310862,.1277827,.4939412
06apr2020,,.0416666,.0093218,.0740113,,.2864002,.1033209,.4694794
11mar2020,,.0500711,0,.1510583,,.192922,.0098427,.3760012
12mar2020,,.0507071,0,.1516943,,.193558,.0104787,.3766372
13mar2020,,.0880989,0,.189086,,.2309497,.0478704,.414029
14mar2020,,.0526109,0,.1535981,,.1954617,.0123825,.378541
15mar2020,,.0580103,0,.1589974,,.2008611,.0177818,.3839403
16mar2020,,.0127605,0,.1236546,,.1763993,0,.3594786
17mar2020,,.0250738,0,.1359679,,.1887126,.0056333,.3717918
18mar2020,,.0292832,0,.1401773,,.192922,.0098427,.3760012
19mar2020,,.0299192,0,.1408133,,.193558,.0104787,.3766372
20mar2020,,.0673109,0,.1782051,,.2309497,.0478704,.414029
21mar2020,,.0318229,0,.1427171,,.1954617,.0123825,.378541
22mar2020,,.0319572,0,.1345517,,.190551,.0121651,.3689369
23mar2020,,.0178055,0,.1261823,,.1763993,0,.3594786
24mar2020,,.0301188,0,.1384956,,.1887126,.0056333,.3717918
25mar2020,,.0343282,0,.142705,,.192922,.0098427,.3760012
26mar2020,,.0349642,0,.143341,,.193558,.0104787,.3766372
27mar2020,,.0386606,0,.1440957,,.1922094,.0216917,.3627271
28mar2020,,.041913,0,.1485322,,.1954617,.0123825,.378541
29mar2020,,.0473123,0,.1539316,,.2008611,.0177818,.3839403
30mar2020,,.0228505,0,.1294698,,.1763993,0,.3594786
31mar2020,,.0351638,0,.141783,,.1887126,.0056333,.3717918
01apr2020,,.0444182,0,.1500775,,.192922,.0098427,.3760012
02apr2020,,.0450542,0,.1507135,,.193558,.0104787,.3766372
03apr2020,,.0824459,0,.1881053,,.2309497,.0478704,.414029
04apr2020,,.046958,0,.1526173,,.1954617,.0123825,.378541
05apr2020,,.0574023,0,.1629212,,.2008611,.0177818,.3839403
06apr2020,,.0329405,0,.1384594,,.1763993,0,.3594786
17feb2020,.3481369,,,,.3481369,,,
18feb2020,.3481369,.3984964,.2154172,.5815757,.3481369,.3984964,.2154172,.5815757
19feb2020,.3523463,.4027058,.2196266,.5857851,.3523463,.4027058,.2196266,.5857851
20feb2020,.4154161,.4775477,.4507703,.5043253,.4491743,.4775477,.4507703,.5043253
21feb2020,.3095507,.2381839,.1938186,.2825491,.4108255,.4407336,.2576543,.6238129
22feb2020,.2688657,.2026959,.1583307,.2470611,.3753375,.4052456,.2221663,.5883248
23feb2020,.2761298,.2080952,.16373,.2524604,.3613072,.4106449,.2275657,.5937242
24feb2020,.2361242,.1836334,.1392682,.2279987,.3239846,.3861831,.2031039,.5692624
25feb2020,.2315584,.1959467,.1515815,.2403119,.3362979,.3984964,.2154172,.5815757
26feb2020,.2188886,.2001561,.1557909,.2445213,.3405073,.4027058,.2196266,.5857851
27feb2020,.2195246,.2007921,.1564269,.2451573,.3411433,.4033418,.2202626,.5864211
28feb2020,.1412252,.136909,.0132399,.2605781,.3559811,.4407336,.2576543,.6238129
29feb2020,.1269707,.1205757,.0264625,.2146889,.3604359,.4451883,.247578,.6427985
01mar2020,.0924274,.0860324,0,.196578,.3258925,.4106449,.2275657,.5937242
02mar2020,.0659055,.0615706,0,.1721162,.2976828,.3861831,.2031039,.5692624
03mar2020,.0768896,.0738839,0,.1844295,.3080176,.3984964,.2154172,.5815757
04mar2020,.081099,.0780933,0,.1886389,.312227,.4027058,.2196266,.5857851
05mar2020,.081735,.0787293,0,.1892749,.312863,.4033418,.2202626,.5864211
06mar2020,.1191267,.116121,.0055754,.2266666,.3502548,.4407336,.2576543,.6238129
07mar2020,.0836387,.0806331,0,.1911786,.3147668,.4052456,.2221663,.5883248
08mar2020,.0890381,.0860324,0,.196578,.3201662,.4106449,.2275657,.5937242
09mar2020,.0645763,.0615706,0,.1721162,.2957044,.3861831,.2031039,.5692624
10mar2020,.0768896,.0738839,0,.1844295,.3080176,.3984964,.2154172,.5815757
11mar2020,.0580947,.0365173,0,.1266041,.3037052,.4027058,.2196266,.5857851
12mar2020,.0587307,.0371533,0,.1272401,.3043413,.4033418,.2202626,.5864211
13mar2020,.0961224,.0745451,0,.1646318,.341733,.4407336,.2576543,.6238129
14mar2020,.0606345,.0390571,0,.1291438,.306245,.4052456,.2221663,.5883248
15mar2020,.0478259,.0444564,0,.1345432,.3116444,.4106449,.2275657,.5937242
16mar2020,.0068155,0,0,.083377,.2871826,.3861831,.2031039,.5692624
17mar2020,.0169169,.0115199,0,.0956902,.2994958,.3984964,.2154172,.5815757
18mar2020,.0193407,.0157293,0,.0998996,.3037052,.4027058,.2196266,.5857851
19mar2020,.0199313,.0163653,0,.1005356,.3043413,.4033418,.2202626,.5864211
20mar2020,.0586171,.0537571,0,.1379274,.3432966,.4407336,.2576543,.6238129
21mar2020,.0245715,.0182691,0,.1024394,.3078086,.4052456,.2221663,.5883248
22mar2020,.0246968,.0184034,0,.120516,.3028979,.4003349,.221949,.5787208
23mar2020,.0115506,.0042517,0,.0889658,.2887461,.3861831,.2031039,.5692624
24mar2020,.022981,.016565,0,.1012791,.3010594,.3984964,.2154172,.5815757
25mar2020,.0269097,.0207744,0,.1054885,.3052688,.4027058,.2196266,.5857851
26mar2020,.0275033,.0214103,0,.1061245,.3059048,.4033418,.2202626,.5864211
27mar2020,.0309534,.0251068,0,.1473764,.3045563,.4019933,.2314756,.572511
28mar2020,.0339889,.0283591,0,.1146286,.3078086,.4052456,.2221663,.5883248
29mar2020,.0390282,.0337585,0,.120028,.313208,.4106449,.2275657,.5937242
30mar2020,.0133676,.0092967,0,.0955662,.2871826,.3861831,.2031039,.5692624
31mar2020,.0287021,.02161,0,.1078795,.3009128,.3984964,.2154172,.5815757
01apr2020,.0373782,.0308644,0,.1196477,.3051222,.4027058,.2196266,.5857851
02apr2020,.0379744,.0315004,0,.1202837,.3057582,.4033418,.2202626,.5864211
03apr2020,.0748408,.0688921,0,.1576754,.3431499,.4407336,.2576543,.6238129
04apr2020,.0374905,.0334041,0,.1221875,.3043271,.4052456,.2221663,.5883248
05apr2020,.0475524,.0438485,0,.1360257,.3097265,.4106449,.2275657,.5937242
06apr2020,.0250521,.0193867,0,.1115639,.2852647,.3861831,.2031039,.5692624
28feb2020,,.1137265,.0693612,.1580917,,.3162762,.1331969,.4993554
29feb2020,,.0973932,.0709582,.1238281,,.3207309,.1231206,.5183412
01mar2020,,.0628499,.0345647,.091135,,.2861876,.1031083,.4692668
02mar2020,,.0383881,.0101029,.0666732,,.2617258,.0786465,.444805
03mar2020,,.0507013,.0224162,.0789865,,.274039,.0909598,.4571183
04mar2020,,.0549107,.0266256,.0831959,,.2782484,.0951692,.4613277
05mar2020,,.0555467,.0272616,.0838319,,.2788844,.0958052,.4619637
06mar2020,,.0929385,.0646533,.1212236,,.3162762,.1331969,.4993554
07mar2020,,.0574505,.0291653,.0857357,,.2807882,.0977089,.4638675
08mar2020,,.0628499,.0345647,.091135,,.2861876,.1031083,.4692668
09mar2020,,.0383881,.0101029,.0666732,,.2617258,.0786465,.444805
10mar2020,,.0507013,.0224162,.0789865,,.274039,.0909598,.4571183
11mar2020,,.0341228,.0164382,.0518074,,.2782484,.0951692,.4613277
12mar2020,,.0347588,.0170742,.0524433,,.2788844,.0958052,.4619637
13mar2020,,.0721505,.0544659,.0898351,,.3162762,.1331969,.4993554
14mar2020,,.0366625,.0189779,.0543471,,.2807882,.0977089,.4638675
15mar2020,,.0420619,.0243773,.0597465,,.2861876,.1031083,.4692668
16mar2020,,0,0,.0193144,,.2617258,.0786465,.444805
17mar2020,,.0091254,0,.0316277,,.274039,.0909598,.4571183
18mar2020,,.0133348,0,.0358371,,.2782484,.0951692,.4613277
19mar2020,,.0139708,0,.0364731,,.2788844,.0958052,.4619637
20mar2020,,.0513625,.0288602,.0738648,,.3162762,.1331969,.4993554
21mar2020,,.0158745,0,.0383768,,.2807882,.0977089,.4638675
22mar2020,,.0160088,0,.0588686,,.2758775,.0974915,.4542634
23mar2020,,.0018571,0,.0213546,,.2617258,.0786465,.444805
24mar2020,,.0141704,0,.0336679,,.274039,.0909598,.4571183
25mar2020,,.0183798,0,.0378773,,.2782484,.0951692,.4613277
26mar2020,,.0190158,0,.0385133,,.2788844,.0958052,.4619637
27mar2020,,.0227123,0,.0843564,,.2775359,.1070182,.4480536
28mar2020,,.0259646,.005275,.0466541,,.2807882,.0977089,.4638675
29mar2020,,.0313639,.0106744,.0520534,,.2861876,.1031083,.4692668
30mar2020,,.0069021,0,.0275916,,.2617258,.0786465,.444805
31mar2020,,.0192154,0,.0399049,,.274039,.0909598,.4571183
01apr2020,,.0284698,.0029734,.0539662,,.2782484,.0951692,.4613277
02apr2020,,.0291058,.0036094,.0546022,,.2788844,.0958052,.4619637
03apr2020,,.0664975,.0410011,.0919939,,.3162762,.1331969,.4993554
04apr2020,,.0310096,.0055132,.056506,,.2807882,.0977089,.4638675
05apr2020,,.0414539,.0091092,.0737987,,.2861876,.1031083,.4692668
06apr2020,,.0169921,0,.0493369,,.2617258,.0786465,.444805
