gamma,policy,sample,sigma,S_min,coefficient,coefficient_true,LHS,pop
0.20000,cum_effect,649,0.33000,0.92855,-0.33397,-0.35000,IR,100000
0.20000,cum_effect,649,0.50000,0.90810,-0.33280,-0.35000,IR,100000
0.20000,cum_effect,649,inf,0.91178,-0.31641,-0.35000,IR,100000
0.20000,cum_effect,650,0.20000,0.98185,-0.47398,-0.35000,IR,100000
0.20000,cum_effect,650,0.33000,0.97977,-0.35542,-0.35000,IR,100000
0.20000,cum_effect,650,0.50000,0.95437,-0.30777,-0.35000,IR,100000
0.20000,cum_effect,650,inf,0.95758,-0.41406,-0.35000,IR,100000
0.20000,cum_effect,651,0.20000,0.99180,-0.42229,-0.35000,IR,100000
0.20000,cum_effect,651,0.33000,0.99021,-0.48251,-0.35000,IR,100000
0.20000,cum_effect,651,0.50000,0.98677,-0.44015,-0.35000,IR,100000
0.20000,cum_effect,651,inf,0.98129,-0.28417,-0.35000,IR,100000
0.20000,cum_effect,652,0.20000,0.90154,-0.32174,-0.35000,IR,100000
0.20000,cum_effect,652,0.33000,0.84255,-0.30238,-0.35000,IR,100000
0.20000,cum_effect,652,0.50000,0.92121,-0.21629,-0.35000,IR,100000
0.20000,cum_effect,652,inf,0.83952,-0.27644,-0.35000,IR,100000
0.20000,cum_effect,653,0.20000,0.94677,-0.32473,-0.35000,IR,100000
0.20000,cum_effect,653,0.33000,0.91522,-0.37343,-0.35000,IR,100000
0.20000,cum_effect,653,0.50000,0.88220,-0.31169,-0.35000,IR,100000
0.20000,cum_effect,653,inf,0.83841,-0.34321,-0.35000,IR,100000
0.20000,cum_effect,654,0.20000,0.92641,-0.16386,-0.35000,IR,100000
0.20000,cum_effect,654,0.33000,0.91739,-0.16634,-0.35000,IR,100000
0.20000,cum_effect,654,0.50000,0.90644,-0.18583,-0.35000,IR,100000
0.20000,cum_effect,654,inf,0.93096,-0.27595,-0.35000,IR,100000
0.20000,cum_effect,655,0.20000,0.79478,-0.35939,-0.35000,IR,100000
0.20000,cum_effect,655,0.33000,0.87500,-0.34921,-0.35000,IR,100000
0.20000,cum_effect,655,0.50000,0.76464,-0.41445,-0.35000,IR,100000
0.20000,cum_effect,655,inf,0.69740,-0.34466,-0.35000,IR,100000
0.20000,cum_effect,656,0.20000,0.85372,-0.25214,-0.35000,IR,100000
0.20000,cum_effect,656,0.33000,0.79126,-0.27229,-0.35000,IR,100000
0.20000,cum_effect,656,0.50000,0.77261,-0.30288,-0.35000,IR,100000
0.20000,cum_effect,656,inf,0.80610,-0.30295,-0.35000,IR,100000
0.20000,cum_effect,657,0.20000,0.98253,-0.30692,-0.35000,IR,100000
0.20000,cum_effect,657,0.33000,0.98032,-0.24219,-0.35000,IR,100000
0.20000,cum_effect,657,0.50000,0.98266,-0.30062,-0.35000,IR,100000
0.20000,cum_effect,657,inf,0.91957,-0.29669,-0.35000,IR,100000
0.20000,cum_effect,658,0.20000,0.72108,-0.25812,-0.35000,IR,100000
0.20000,cum_effect,658,0.33000,0.85257,-0.22735,-0.35000,IR,100000
0.20000,cum_effect,658,0.50000,0.77374,-0.25222,-0.35000,IR,100000
0.20000,cum_effect,658,inf,0.57356,-0.32994,-0.35000,IR,100000
0.20000,cum_effect,659,0.20000,0.98674,-0.34596,-0.35000,IR,100000
0.20000,cum_effect,659,0.33000,0.98011,-0.39082,-0.35000,IR,100000
0.20000,cum_effect,659,0.50000,0.97947,-0.27842,-0.35000,IR,100000
0.20000,cum_effect,659,inf,0.97398,-0.27156,-0.35000,IR,100000
0.20000,cum_effect,660,0.20000,0.85677,-0.25454,-0.35000,IR,100000
0.20000,cum_effect,660,0.33000,0.82406,-0.30032,-0.35000,IR,100000
0.20000,cum_effect,660,0.50000,0.79109,-0.33963,-0.35000,IR,100000
0.20000,cum_effect,660,inf,0.68244,-0.22329,-0.35000,IR,100000
0.20000,cum_effect,661,0.20000,0.95821,-0.17917,-0.35000,IR,100000
0.20000,cum_effect,661,0.33000,0.91980,-0.20793,-0.35000,IR,100000
0.20000,cum_effect,661,0.50000,0.91644,-0.20754,-0.35000,IR,100000
0.20000,cum_effect,661,inf,0.88735,-0.24576,-0.35000,IR,100000
0.20000,cum_effect,662,0.20000,0.96818,-0.30757,-0.35000,IR,100000
0.20000,cum_effect,662,0.33000,0.95052,-0.31468,-0.35000,IR,100000
0.20000,cum_effect,662,0.50000,0.96264,-0.30981,-0.35000,IR,100000
0.20000,cum_effect,662,inf,0.94848,-0.33889,-0.35000,IR,100000
0.20000,cum_effect,663,0.20000,0.92013,-0.24289,-0.35000,IR,100000
0.20000,cum_effect,663,0.33000,0.91043,-0.28414,-0.35000,IR,100000
0.20000,cum_effect,663,0.50000,0.93309,-0.25322,-0.35000,IR,100000
0.20000,cum_effect,663,inf,0.87130,-0.22665,-0.35000,IR,100000
0.20000,cum_effect,664,0.20000,0.71046,-0.28743,-0.35000,IR,100000
0.20000,cum_effect,664,0.33000,0.76147,-0.28946,-0.35000,IR,100000
0.20000,cum_effect,664,0.50000,0.73553,-0.27151,-0.35000,IR,100000
0.20000,cum_effect,664,inf,0.63580,-0.35123,-0.35000,IR,100000
0.20000,cum_effect,665,0.20000,0.92389,-0.35050,-0.35000,IR,100000
0.20000,cum_effect,665,0.33000,0.90517,-0.36685,-0.35000,IR,100000
0.20000,cum_effect,665,0.50000,0.88520,-0.26443,-0.35000,IR,100000
0.20000,cum_effect,665,inf,0.91335,-0.21694,-0.35000,IR,100000
0.20000,cum_effect,666,0.20000,0.86028,-0.18018,-0.35000,IR,100000
0.20000,cum_effect,666,0.33000,0.78462,-0.26525,-0.35000,IR,100000
0.20000,cum_effect,666,0.50000,0.63562,-0.28441,-0.35000,IR,100000
0.20000,cum_effect,666,inf,0.47257,-0.35941,-0.35000,IR,100000
0.20000,cum_effect,667,0.20000,0.98943,-0.30121,-0.35000,IR,100000
0.20000,cum_effect,667,0.33000,0.98081,-0.25406,-0.35000,IR,100000
0.20000,cum_effect,667,0.50000,0.97727,-0.27673,-0.35000,IR,100000
0.20000,cum_effect,667,inf,0.93122,-0.42982,-0.35000,IR,100000
0.20000,cum_effect,668,0.20000,0.96748,-0.35234,-0.35000,IR,100000
0.20000,cum_effect,668,0.33000,0.93760,-0.36055,-0.35000,IR,100000
0.20000,cum_effect,668,0.50000,0.86062,-0.30590,-0.35000,IR,100000
0.20000,cum_effect,668,inf,0.88222,-0.29030,-0.35000,IR,100000
0.20000,cum_effect,669,0.20000,0.92271,-0.27224,-0.35000,IR,100000
0.20000,cum_effect,669,0.33000,0.86546,-0.24466,-0.35000,IR,100000
0.20000,cum_effect,669,0.50000,0.87221,-0.26554,-0.35000,IR,100000
0.20000,cum_effect,669,inf,0.83015,-0.39263,-0.35000,IR,100000
0.20000,cum_effect,670,0.20000,0.98328,-0.29392,-0.35000,IR,100000
0.20000,cum_effect,670,0.33000,0.96840,-0.30228,-0.35000,IR,100000
0.20000,cum_effect,670,0.50000,0.96245,-0.31439,-0.35000,IR,100000
0.20000,cum_effect,670,inf,0.93862,-0.28626,-0.35000,IR,100000
0.20000,cum_effect,671,0.20000,0.76541,-0.36058,-0.35000,IR,100000
0.20000,cum_effect,671,0.33000,0.80657,-0.35404,-0.35000,IR,100000
0.20000,cum_effect,671,0.50000,0.72358,-0.35525,-0.35000,IR,100000
0.20000,cum_effect,671,inf,0.72055,-0.31995,-0.35000,IR,100000
0.20000,cum_effect,672,0.20000,0.96959,-0.30614,-0.35000,IR,100000
0.20000,cum_effect,672,0.33000,0.92805,-0.33164,-0.35000,IR,100000
0.20000,cum_effect,672,0.50000,0.86664,-0.33671,-0.35000,IR,100000
0.20000,cum_effect,672,inf,0.90297,-0.28791,-0.35000,IR,100000
0.20000,cum_effect,673,0.20000,0.67124,-0.29130,-0.35000,IR,100000
0.20000,cum_effect,673,0.33000,0.69472,-0.29990,-0.35000,IR,100000
0.20000,cum_effect,673,0.50000,0.85581,-0.22968,-0.35000,IR,100000
0.20000,cum_effect,673,inf,0.50562,-0.40888,-0.35000,IR,100000
0.20000,cum_effect,674,0.20000,0.98274,-0.40526,-0.35000,IR,100000
0.20000,cum_effect,674,0.33000,0.97907,-0.43077,-0.35000,IR,100000
0.20000,cum_effect,674,0.50000,0.97069,-0.35017,-0.35000,IR,100000
0.20000,cum_effect,674,inf,0.94667,-0.29892,-0.35000,IR,100000
0.20000,cum_effect,675,0.20000,0.93074,-0.23143,-0.35000,IR,100000
0.20000,cum_effect,675,0.33000,0.92059,-0.29224,-0.35000,IR,100000
0.20000,cum_effect,675,0.50000,0.85321,-0.28395,-0.35000,IR,100000
0.20000,cum_effect,675,inf,0.60624,-0.40624,-0.35000,IR,100000
0.20000,cum_effect,676,0.20000,0.94115,-0.32252,-0.35000,IR,100000
0.20000,cum_effect,676,0.33000,0.91931,-0.29499,-0.35000,IR,100000
0.20000,cum_effect,676,0.50000,0.95126,-0.30628,-0.35000,IR,100000
0.20000,cum_effect,676,inf,0.89133,-0.29235,-0.35000,IR,100000
0.20000,cum_effect,677,0.20000,0.95295,-0.32688,-0.35000,IR,100000
0.20000,cum_effect,677,0.33000,0.91336,-0.30831,-0.35000,IR,100000
0.20000,cum_effect,677,0.50000,0.93735,-0.36338,-0.35000,IR,100000
0.20000,cum_effect,677,inf,0.87616,-0.36234,-0.35000,IR,100000
0.20000,cum_effect,678,0.20000,0.99296,-0.46599,-0.35000,IR,100000
0.20000,cum_effect,678,0.33000,0.99178,-0.41007,-0.35000,IR,100000
0.20000,cum_effect,678,0.50000,0.98962,-0.38571,-0.35000,IR,100000
0.20000,cum_effect,678,inf,0.96341,-0.37206,-0.35000,IR,100000
0.20000,cum_effect,679,0.20000,0.94752,-0.31410,-0.35000,IR,100000
0.20000,cum_effect,679,0.33000,0.91423,-0.37472,-0.35000,IR,100000
0.20000,cum_effect,679,0.50000,0.92691,-0.32417,-0.35000,IR,100000
0.20000,cum_effect,679,inf,0.89227,-0.31068,-0.35000,IR,100000
0.20000,cum_effect,680,0.20000,0.90505,-0.33473,-0.35000,IR,100000
0.20000,cum_effect,680,0.33000,0.89821,-0.29377,-0.35000,IR,100000
0.20000,cum_effect,680,0.50000,0.88895,-0.30240,-0.35000,IR,100000
0.20000,cum_effect,680,inf,0.84669,-0.26007,-0.35000,IR,100000
0.20000,cum_effect,681,0.20000,0.96355,-0.32047,-0.35000,IR,100000
0.20000,cum_effect,681,0.33000,0.96551,-0.28175,-0.35000,IR,100000
0.20000,cum_effect,681,0.50000,0.92098,-0.31941,-0.35000,IR,100000
0.20000,cum_effect,681,inf,0.93736,-0.31785,-0.35000,IR,100000
0.20000,cum_effect,682,0.20000,0.94980,-0.27777,-0.35000,IR,100000
0.20000,cum_effect,682,0.33000,0.92959,-0.29694,-0.35000,IR,100000
0.20000,cum_effect,682,0.50000,0.92560,-0.25919,-0.35000,IR,100000
0.20000,cum_effect,682,inf,0.72365,-0.33822,-0.35000,IR,100000
0.20000,cum_effect,683,0.20000,0.98698,-0.33989,-0.35000,IR,100000
0.20000,cum_effect,683,0.33000,0.98760,-0.32077,-0.35000,IR,100000
0.20000,cum_effect,683,0.50000,0.97925,-0.37027,-0.35000,IR,100000
0.20000,cum_effect,683,inf,0.97100,-0.36775,-0.35000,IR,100000
0.20000,cum_effect,684,0.20000,0.96282,-0.32845,-0.35000,IR,100000
0.20000,cum_effect,684,0.33000,0.97733,-0.27021,-0.35000,IR,100000
0.20000,cum_effect,684,0.50000,0.96770,-0.31627,-0.35000,IR,100000
0.20000,cum_effect,684,inf,0.96469,-0.32932,-0.35000,IR,100000
0.20000,cum_effect,685,0.20000,0.78573,-0.23531,-0.35000,IR,100000
0.20000,cum_effect,685,0.33000,0.62632,-0.26212,-0.35000,IR,100000
0.20000,cum_effect,685,0.50000,0.58449,-0.27269,-0.35000,IR,100000
0.20000,cum_effect,685,inf,0.67768,-0.26398,-0.35000,IR,100000
0.20000,cum_effect,686,0.20000,0.88700,-0.31707,-0.35000,IR,100000
0.20000,cum_effect,686,0.33000,0.89546,-0.28389,-0.35000,IR,100000
0.20000,cum_effect,686,0.50000,0.84978,-0.26574,-0.35000,IR,100000
0.20000,cum_effect,686,inf,0.76255,-0.33250,-0.35000,IR,100000
0.20000,cum_effect,687,0.20000,0.94335,-0.33642,-0.35000,IR,100000
0.20000,cum_effect,687,0.33000,0.92539,-0.31672,-0.35000,IR,100000
0.20000,cum_effect,687,0.50000,0.92648,-0.27972,-0.35000,IR,100000
0.20000,cum_effect,687,inf,0.81316,-0.32037,-0.35000,IR,100000
0.20000,cum_effect,688,0.20000,0.83182,-0.30391,-0.35000,IR,100000
0.20000,cum_effect,688,0.33000,0.83859,-0.32176,-0.35000,IR,100000
0.20000,cum_effect,688,0.50000,0.89586,-0.24729,-0.35000,IR,100000
0.20000,cum_effect,688,inf,0.68747,-0.37696,-0.35000,IR,100000
0.20000,cum_effect,689,0.20000,0.98150,-0.35279,-0.35000,IR,100000
0.20000,cum_effect,689,0.33000,0.97460,-0.29596,-0.35000,IR,100000
0.20000,cum_effect,689,0.50000,0.94856,-0.28027,-0.35000,IR,100000
0.20000,cum_effect,689,inf,0.91403,-0.20729,-0.35000,IR,100000
0.20000,cum_effect,690,0.20000,0.96413,-0.26108,-0.35000,IR,100000
0.20000,cum_effect,690,0.33000,0.96720,-0.26418,-0.35000,IR,100000
0.20000,cum_effect,690,0.50000,0.95372,-0.25008,-0.35000,IR,100000
0.20000,cum_effect,690,inf,0.89873,-0.33399,-0.35000,IR,100000
0.20000,cum_effect,691,0.20000,0.83769,-0.30372,-0.35000,IR,100000
0.20000,cum_effect,691,0.33000,0.87570,-0.27671,-0.35000,IR,100000
0.20000,cum_effect,691,0.50000,0.78346,-0.34619,-0.35000,IR,100000
0.20000,cum_effect,691,inf,0.84657,-0.30901,-0.35000,IR,100000
0.20000,cum_effect,692,0.20000,0.94884,-0.26316,-0.35000,IR,100000
0.20000,cum_effect,692,0.33000,0.92019,-0.23732,-0.35000,IR,100000
0.20000,cum_effect,692,0.50000,0.94007,-0.31066,-0.35000,IR,100000
0.20000,cum_effect,692,inf,0.90271,-0.30694,-0.35000,IR,100000
0.20000,cum_effect,693,0.20000,0.94532,-0.33066,-0.35000,IR,100000
0.20000,cum_effect,693,0.33000,0.94482,-0.18456,-0.35000,IR,100000
0.20000,cum_effect,693,0.50000,0.83282,-0.36042,-0.35000,IR,100000
0.20000,cum_effect,693,inf,0.77055,-0.32493,-0.35000,IR,100000
0.20000,cum_effect,694,0.20000,0.98491,-0.34914,-0.35000,IR,100000
0.20000,cum_effect,694,0.33000,0.98298,-0.29202,-0.35000,IR,100000
0.20000,cum_effect,694,0.50000,0.96764,-0.33273,-0.35000,IR,100000
0.20000,cum_effect,694,inf,0.96987,-0.30538,-0.35000,IR,100000
0.20000,cum_effect,695,0.20000,0.93321,-0.27855,-0.35000,IR,100000
0.20000,cum_effect,695,0.33000,0.92469,-0.28392,-0.35000,IR,100000
0.20000,cum_effect,695,0.50000,0.94232,-0.26807,-0.35000,IR,100000
0.20000,cum_effect,695,inf,0.95122,-0.22523,-0.35000,IR,100000
0.20000,cum_effect,696,0.20000,0.98261,-0.41424,-0.35000,IR,100000
0.20000,cum_effect,696,0.33000,0.98835,-0.35779,-0.35000,IR,100000
0.20000,cum_effect,696,0.50000,0.98838,-0.37141,-0.35000,IR,100000
0.20000,cum_effect,696,inf,0.96885,-0.27143,-0.35000,IR,100000
0.20000,cum_effect,697,0.20000,0.76172,-0.34931,-0.35000,IR,100000
0.20000,cum_effect,697,0.33000,0.85337,-0.30957,-0.35000,IR,100000
0.20000,cum_effect,697,0.50000,0.61317,-0.37451,-0.35000,IR,100000
0.20000,cum_effect,697,inf,0.67216,-0.33334,-0.35000,IR,100000
0.20000,cum_effect,698,0.20000,0.93748,-0.26293,-0.35000,IR,100000
0.20000,cum_effect,698,0.33000,0.91798,-0.29657,-0.35000,IR,100000
0.20000,cum_effect,698,0.50000,0.91664,-0.27288,-0.35000,IR,100000
0.20000,cum_effect,698,inf,0.80056,-0.33111,-0.35000,IR,100000
0.20000,cum_effect,699,0.20000,0.76983,-0.29688,-0.35000,IR,100000
0.20000,cum_effect,699,0.33000,0.67397,-0.33310,-0.35000,IR,100000
0.20000,cum_effect,699,0.50000,0.80795,-0.30965,-0.35000,IR,100000
0.20000,cum_effect,699,inf,0.65987,-0.34612,-0.35000,IR,100000
0.20000,cum_effect,700,0.20000,0.97686,-0.45887,-0.35000,IR,100000
0.20000,cum_effect,700,0.33000,0.97571,-0.43486,-0.35000,IR,100000
0.20000,cum_effect,700,0.50000,0.97845,-0.42153,-0.35000,IR,100000
0.20000,cum_effect,700,inf,0.97381,-0.24722,-0.35000,IR,100000
0.20000,cum_effect,701,0.20000,0.98136,-0.19102,-0.35000,IR,100000
0.20000,cum_effect,701,0.33000,0.97916,-0.22437,-0.35000,IR,100000
0.20000,cum_effect,701,0.50000,0.97234,-0.18850,-0.35000,IR,100000
0.20000,cum_effect,701,inf,0.97949,-0.24829,-0.35000,IR,100000
0.20000,cum_effect,702,0.20000,0.89629,-0.34174,-0.35000,IR,100000
0.20000,cum_effect,702,0.33000,0.87078,-0.31696,-0.35000,IR,100000
0.20000,cum_effect,702,0.50000,0.87505,-0.30756,-0.35000,IR,100000
0.20000,cum_effect,702,inf,0.52043,-0.38190,-0.35000,IR,100000
0.20000,cum_effect,703,0.20000,0.91561,-0.14355,-0.35000,IR,100000
0.20000,cum_effect,703,0.33000,0.86132,-0.15675,-0.35000,IR,100000
0.20000,cum_effect,703,0.50000,0.79829,-0.14203,-0.35000,IR,100000
0.20000,cum_effect,703,inf,0.81852,-0.28212,-0.35000,IR,100000
0.20000,cum_effect,704,0.20000,0.98337,-0.37948,-0.35000,IR,100000
0.20000,cum_effect,704,0.33000,0.98941,-0.27026,-0.35000,IR,100000
0.20000,cum_effect,704,0.50000,0.98050,-0.35223,-0.35000,IR,100000
0.20000,cum_effect,704,inf,0.97002,-0.31981,-0.35000,IR,100000
0.20000,cum_effect,705,0.20000,0.97848,-0.17482,-0.35000,IR,100000
0.20000,cum_effect,705,0.33000,0.97440,-0.21971,-0.35000,IR,100000
0.20000,cum_effect,705,0.50000,0.95982,-0.29631,-0.35000,IR,100000
0.20000,cum_effect,705,inf,0.96655,-0.25382,-0.35000,IR,100000
0.20000,cum_effect,706,0.20000,0.84626,-0.33166,-0.35000,IR,100000
0.20000,cum_effect,706,0.33000,0.88472,-0.26896,-0.35000,IR,100000
0.20000,cum_effect,706,0.50000,0.81924,-0.31991,-0.35000,IR,100000
0.20000,cum_effect,706,inf,0.75036,-0.38029,-0.35000,IR,100000
0.20000,cum_effect,707,0.20000,0.90663,-0.19028,-0.35000,IR,100000
0.20000,cum_effect,707,0.33000,0.84582,-0.21666,-0.35000,IR,100000
0.20000,cum_effect,707,0.50000,0.82461,-0.33228,-0.35000,IR,100000
0.20000,cum_effect,707,inf,0.47653,-0.53252,-0.35000,IR,100000
0.20000,cum_effect,708,0.20000,0.95606,-0.26210,-0.35000,IR,100000
0.20000,cum_effect,708,0.33000,0.94233,-0.26300,-0.35000,IR,100000
0.20000,cum_effect,708,0.50000,0.89475,-0.31163,-0.35000,IR,100000
0.20000,cum_effect,708,inf,0.85770,-0.37277,-0.35000,IR,100000
0.20000,cum_effect,709,0.20000,0.93743,-0.12362,-0.35000,IR,100000
0.20000,cum_effect,709,0.33000,0.95078,-0.13808,-0.35000,IR,100000
0.20000,cum_effect,709,0.50000,0.89859,-0.23104,-0.35000,IR,100000
0.20000,cum_effect,709,inf,0.92329,-0.32020,-0.35000,IR,100000
0.20000,cum_effect,710,0.20000,0.84596,-0.31266,-0.35000,IR,100000
0.20000,cum_effect,710,0.33000,0.68102,-0.25681,-0.35000,IR,100000
0.20000,cum_effect,710,0.50000,0.79075,-0.27453,-0.35000,IR,100000
0.20000,cum_effect,710,inf,0.62193,-0.30948,-0.35000,IR,100000
0.20000,cum_effect,711,0.20000,0.94292,-0.28755,-0.35000,IR,100000
0.20000,cum_effect,711,0.33000,0.91294,-0.32489,-0.35000,IR,100000
0.20000,cum_effect,711,0.50000,0.94187,-0.29991,-0.35000,IR,100000
0.20000,cum_effect,711,inf,0.82660,-0.38607,-0.35000,IR,100000
0.20000,cum_effect,712,0.20000,0.93704,-0.28932,-0.35000,IR,100000
0.20000,cum_effect,712,0.33000,0.94425,-0.21411,-0.35000,IR,100000
0.20000,cum_effect,712,0.50000,0.87066,-0.31771,-0.35000,IR,100000
0.20000,cum_effect,712,inf,0.83598,-0.24437,-0.35000,IR,100000
0.20000,cum_effect,713,0.20000,0.86623,-0.36331,-0.35000,IR,100000
0.20000,cum_effect,713,0.33000,0.86508,-0.33193,-0.35000,IR,100000
0.20000,cum_effect,713,0.50000,0.88324,-0.32669,-0.35000,IR,100000
0.20000,cum_effect,713,inf,0.82906,-0.30232,-0.35000,IR,100000
0.20000,cum_effect,714,0.20000,0.96918,-0.18648,-0.35000,IR,100000
0.20000,cum_effect,714,0.33000,0.97094,-0.23182,-0.35000,IR,100000
0.20000,cum_effect,714,0.50000,0.96162,-0.20166,-0.35000,IR,100000
0.20000,cum_effect,714,inf,0.93252,-0.31884,-0.35000,IR,100000
0.20000,cum_effect,715,0.20000,0.95012,-0.27397,-0.35000,IR,100000
0.20000,cum_effect,715,0.33000,0.95161,-0.33089,-0.35000,IR,100000
0.20000,cum_effect,715,0.50000,0.90709,-0.31998,-0.35000,IR,100000
0.20000,cum_effect,715,inf,0.89780,-0.21771,-0.35000,IR,100000
0.20000,cum_effect,716,0.20000,0.92115,-0.15006,-0.35000,IR,100000
0.20000,cum_effect,716,0.33000,0.91670,-0.25265,-0.35000,IR,100000
0.20000,cum_effect,716,0.50000,0.89773,-0.35080,-0.35000,IR,100000
0.20000,cum_effect,716,inf,0.89716,-0.22925,-0.35000,IR,100000
0.20000,cum_effect,717,0.20000,0.89803,-0.27052,-0.35000,IR,100000
0.20000,cum_effect,717,0.33000,0.88821,-0.26321,-0.35000,IR,100000
0.20000,cum_effect,717,0.50000,0.80706,-0.26690,-0.35000,IR,100000
0.20000,cum_effect,717,inf,0.68222,-0.31332,-0.35000,IR,100000
0.20000,cum_effect,718,0.20000,0.95530,-0.26900,-0.35000,IR,100000
0.20000,cum_effect,718,0.33000,0.94654,-0.29772,-0.35000,IR,100000
0.20000,cum_effect,718,0.50000,0.95418,-0.27328,-0.35000,IR,100000
0.20000,cum_effect,718,inf,0.92968,-0.34083,-0.35000,IR,100000
0.20000,cum_effect,719,0.20000,0.98093,-0.32563,-0.35000,IR,100000
0.20000,cum_effect,719,0.33000,0.98444,-0.30642,-0.35000,IR,100000
0.20000,cum_effect,719,0.50000,0.96188,-0.37654,-0.35000,IR,100000
0.20000,cum_effect,719,inf,0.93119,-0.30156,-0.35000,IR,100000
0.20000,cum_effect,720,0.20000,0.80597,-0.26213,-0.35000,IR,100000
0.20000,cum_effect,720,0.33000,0.85034,-0.23565,-0.35000,IR,100000
0.20000,cum_effect,720,0.50000,0.84935,-0.26222,-0.35000,IR,100000
0.20000,cum_effect,720,inf,0.78166,-0.33304,-0.35000,IR,100000
0.20000,cum_effect,721,0.20000,0.97843,-0.34233,-0.35000,IR,100000
0.20000,cum_effect,721,0.33000,0.97752,-0.32816,-0.35000,IR,100000
0.20000,cum_effect,721,0.50000,0.96411,-0.32437,-0.35000,IR,100000
0.20000,cum_effect,721,inf,0.92704,-0.29250,-0.35000,IR,100000
0.20000,cum_effect,722,0.20000,0.89523,-0.22480,-0.35000,IR,100000
0.20000,cum_effect,722,0.33000,0.93071,-0.27103,-0.35000,IR,100000
0.20000,cum_effect,722,0.50000,0.85287,-0.31720,-0.35000,IR,100000
0.20000,cum_effect,722,inf,0.73899,-0.35871,-0.35000,IR,100000
0.20000,cum_effect,723,0.20000,0.97832,-0.23964,-0.35000,IR,100000
0.20000,cum_effect,723,0.33000,0.95122,-0.29917,-0.35000,IR,100000
0.20000,cum_effect,723,0.50000,0.95534,-0.24843,-0.35000,IR,100000
0.20000,cum_effect,723,inf,0.96156,-0.33304,-0.35000,IR,100000
0.20000,cum_effect,724,0.20000,0.81943,-0.29155,-0.35000,IR,100000
0.20000,cum_effect,724,0.33000,0.79228,-0.27854,-0.35000,IR,100000
0.20000,cum_effect,724,0.50000,0.76633,-0.30526,-0.35000,IR,100000
0.20000,cum_effect,724,inf,0.55247,-0.42562,-0.35000,IR,100000
0.20000,cum_effect,725,0.20000,0.92594,-0.20537,-0.35000,IR,100000
0.20000,cum_effect,725,0.33000,0.91803,-0.32181,-0.35000,IR,100000
0.20000,cum_effect,725,0.50000,0.77248,-0.33575,-0.35000,IR,100000
0.20000,cum_effect,725,inf,0.55214,-0.35999,-0.35000,IR,100000
0.20000,cum_effect,726,0.20000,0.96427,-0.17745,-0.35000,IR,100000
0.20000,cum_effect,726,0.33000,0.92157,-0.24501,-0.35000,IR,100000
0.20000,cum_effect,726,0.50000,0.95060,-0.22820,-0.35000,IR,100000
0.20000,cum_effect,726,inf,0.78615,-0.32564,-0.35000,IR,100000
0.20000,cum_effect,727,0.20000,0.97239,-0.34637,-0.35000,IR,100000
0.20000,cum_effect,727,0.33000,0.97153,-0.28561,-0.35000,IR,100000
0.20000,cum_effect,727,0.50000,0.96486,-0.28732,-0.35000,IR,100000
0.20000,cum_effect,727,inf,0.94207,-0.25754,-0.35000,IR,100000
0.20000,cum_effect,728,0.20000,0.83034,-0.26023,-0.35000,IR,100000
0.20000,cum_effect,728,0.33000,0.76499,-0.27343,-0.35000,IR,100000
0.20000,cum_effect,728,0.50000,0.69741,-0.29458,-0.35000,IR,100000
0.20000,cum_effect,728,inf,0.77776,-0.29011,-0.35000,IR,100000
0.20000,cum_effect,729,0.20000,0.91901,-0.35010,-0.35000,IR,100000
0.20000,cum_effect,729,0.33000,0.89219,-0.33217,-0.35000,IR,100000
0.20000,cum_effect,729,0.50000,0.89924,-0.29526,-0.35000,IR,100000
0.20000,cum_effect,729,inf,0.75660,-0.32811,-0.35000,IR,100000
0.20000,cum_effect,730,0.20000,0.85100,-0.25262,-0.35000,IR,100000
0.20000,cum_effect,730,0.33000,0.86841,-0.22293,-0.35000,IR,100000
0.20000,cum_effect,730,0.50000,0.81378,-0.23698,-0.35000,IR,100000
0.20000,cum_effect,730,inf,0.57536,-0.30945,-0.35000,IR,100000
0.20000,cum_effect,731,0.20000,0.96293,-0.21618,-0.35000,IR,100000
0.20000,cum_effect,731,0.33000,0.93141,-0.38859,-0.35000,IR,100000
0.20000,cum_effect,731,0.50000,0.92548,-0.35607,-0.35000,IR,100000
0.20000,cum_effect,731,inf,0.84648,-0.21145,-0.35000,IR,100000
0.20000,cum_effect,732,0.20000,0.88021,-0.27137,-0.35000,IR,100000
0.20000,cum_effect,732,0.33000,0.80381,-0.28619,-0.35000,IR,100000
0.20000,cum_effect,732,0.50000,0.75540,-0.30579,-0.35000,IR,100000
0.20000,cum_effect,732,inf,0.71341,-0.28906,-0.35000,IR,100000
0.20000,cum_effect,733,0.20000,0.98344,-0.24846,-0.35000,IR,100000
0.20000,cum_effect,733,0.33000,0.98690,-0.24899,-0.35000,IR,100000
0.20000,cum_effect,733,0.50000,0.98019,-0.30730,-0.35000,IR,100000
